Datetime,Canopytemp
22/12/2015  08:45,29.03
22/12/2015  08:50,29.37
22/12/2015  08:55,29.28
22/12/2015  09:00,29.54
22/12/2015  09:05,31.22
22/12/2015  09:10,31.83
22/12/2015  09:15,32.86
22/12/2015  09:20,31.26
22/12/2015  09:25,30.62
22/12/2015  09:30,30.83
22/12/2015  09:35,33.46
22/12/2015  09:40,32.41
22/12/2015  09:45,32.64
22/12/2015  09:50,37.68
22/12/2015  09:55,35.12
22/12/2015  10:00,25.13
22/12/2015  10:05,31.91
22/12/2015  10:10,32.19
22/12/2015  10:15,33.03
22/12/2015  10:20,32.84
22/12/2015  10:25,33.66
22/12/2015  10:30,34.71
22/12/2015  10:35,33.22
22/12/2015  10:40,32.64
22/12/2015  10:45,31.44
22/12/2015  10:50,33.81
22/12/2015  10:55,34.24
22/12/2015  11:00,34.84
22/12/2015  11:05,34.85
22/12/2015  11:10,35.54
22/12/2015  11:15,35.25
22/12/2015  11:20,34.73
22/12/2015  11:25,34.18
22/12/2015  11:30,33.20
22/12/2015  11:35,32.62
22/12/2015  11:40,32.76
22/12/2015  11:45,32.69
22/12/2015  11:50,32.99
22/12/2015  11:55,33.08
22/12/2015  12:00,33.93
22/12/2015  12:05,34.70
22/12/2015  12:10,37.69
22/12/2015  12:15,37.09
22/12/2015  12:20,37.70
22/12/2015  12:25,36.81
22/12/2015  12:30,37.93
22/12/2015  12:35,36.97
22/12/2015  12:40,38.12
22/12/2015  12:45,36.63
22/12/2015  12:50,38.18
22/12/2015  12:55,39.32
22/12/2015  13:00,37.63
22/12/2015  13:05,36.37
22/12/2015  13:10,37.17
22/12/2015  13:15,36.63
22/12/2015  13:20,36.09
22/12/2015  13:25,36.64
22/12/2015  13:30,36.44
22/12/2015  13:35,36.33
22/12/2015  13:40,36.12
22/12/2015  13:45,36.29
22/12/2015  13:50,36.65
22/12/2015  13:55,35.80
22/12/2015  14:00,34.74
22/12/2015  14:05,34.00
22/12/2015  14:10,34.34
22/12/2015  14:15,33.38
22/12/2015  14:20,32.96
22/12/2015  14:25,32.55
22/12/2015  14:30,31.91
22/12/2015  14:35,31.53
22/12/2015  14:40,31.25
22/12/2015  14:45,31.15
22/12/2015  14:50,30.70
22/12/2015  14:55,30.47
22/12/2015  15:00,28.97
22/12/2015  15:05,27.16
22/12/2015  15:10,25.16
22/12/2015  15:15,24.30
22/12/2015  15:20,23.15
22/12/2015  15:30,22.81
22/12/2015  15:35,22.75
22/12/2015  15:40,22.92
22/12/2015  15:45,23.35
22/12/2015  15:50,23.68
22/12/2015  15:55,23.70
22/12/2015  16:00,22.95
22/12/2015  16:05,22.66
22/12/2015  16:10,22.17
22/12/2015  16:15,22.26
22/12/2015  16:20,22.84
22/12/2015  16:25,22.78
22/12/2015  16:30,22.54
22/12/2015  16:35,23.06
22/12/2015  16:40,23.47
22/12/2015  16:45,23.00
22/12/2015  16:50,22.72
22/12/2015  16:55,22.90
22/12/2015  17:00,22.85
22/12/2015  17:05,22.64
22/12/2015  17:10,22.64
22/12/2015  17:15,22.65
22/12/2015  17:20,22.54
22/12/2015  17:25,22.64
22/12/2015  17:30,22.89
22/12/2015  17:35,23.53
22/12/2015  17:40,23.43
22/12/2015  17:45,23.34
22/12/2015  17:50,23.15
22/12/2015  17:55,22.72
22/12/2015  18:00,22.56
22/12/2015  18:05,22.87
22/12/2015  18:10,22.71
22/12/2015  18:15,22.22
22/12/2015  18:20,22.24
22/12/2015  18:25,22.20
22/12/2015  18:30,22.01
22/12/2015  18:35,21.90
22/12/2015  18:40,21.84
22/12/2015  18:45,21.76
22/12/2015  18:50,21.72
22/12/2015  18:55,21.70
22/12/2015  19:00,21.63
22/12/2015  19:05,21.60
22/12/2015  19:10,21.74
22/12/2015  19:15,21.40
22/12/2015  19:20,21.28
22/12/2015  19:25,21.17
22/12/2015  19:30,21.09
22/12/2015  19:35,20.94
22/12/2015  19:40,20.85
22/12/2015  19:45,20.68
22/12/2015  19:50,20.60
22/12/2015  19:55,20.52
22/12/2015  20:00,20.44
22/12/2015  20:05,20.40
22/12/2015  20:10,20.14
22/12/2015  20:15,19.82
22/12/2015  20:20,19.87
22/12/2015  20:25,20.00
22/12/2015  20:30,20.05
22/12/2015  20:35,20.04
22/12/2015  20:40,20.13
22/12/2015  20:45,20.10
22/12/2015  20:50,20.20
22/12/2015  20:55,20.16
22/12/2015  21:00,20.13
22/12/2015  21:05,20.08
22/12/2015  21:10,20.02
22/12/2015  21:15,19.95
22/12/2015  21:20,20.00
22/12/2015  21:25,20.04
22/12/2015  21:30,20.00
22/12/2015  21:35,20.07
22/12/2015  21:40,20.04
22/12/2015  21:45,20.03
22/12/2015  21:50,20.07
