Datetime,Canopytemp
22/12/2015  08:45,30.12
22/12/2015  08:50,30.02
22/12/2015  08:55,30.11
22/12/2015  09:00,30.58
22/12/2015  09:05,31.41
22/12/2015  09:10,32.59
22/12/2015  09:15,33.57
22/12/2015  09:20,31.80
22/12/2015  09:25,31.12
22/12/2015  09:30,31.83
22/12/2015  09:35,33.83
22/12/2015  09:40,32.35
22/12/2015  09:45,33.95
22/12/2015  09:50,34.01
22/12/2015  09:55,34.27
22/12/2015  10:00,31.30
22/12/2015  10:05,31.40
22/12/2015  10:10,31.46
22/12/2015  10:15,31.95
22/12/2015  10:20,32.22
22/12/2015  10:25,32.21
22/12/2015  10:30,33.23
22/12/2015  10:35,31.46
22/12/2015  10:40,31.75
22/12/2015  10:45,30.17
22/12/2015  10:50,32.52
22/12/2015  10:55,32.86
22/12/2015  11:00,33.39
22/12/2015  11:05,33.07
22/12/2015  11:10,34.02
22/12/2015  11:15,34.20
22/12/2015  11:20,32.96
22/12/2015  11:25,31.91
22/12/2015  11:30,31.65
22/12/2015  11:35,31.07
22/12/2015  11:40,31.01
22/12/2015  11:45,31.23
22/12/2015  11:50,31.15
22/12/2015  11:55,31.32
22/12/2015  12:00,31.61
22/12/2015  12:05,32.38
22/12/2015  12:10,36.02
22/12/2015  12:15,34.31
22/12/2015  12:20,35.39
22/12/2015  12:25,33.82
22/12/2015  12:30,35.28
22/12/2015  12:35,34.15
22/12/2015  12:40,34.59
22/12/2015  12:45,34.04
22/12/2015  12:50,35.69
22/12/2015  12:55,36.69
22/12/2015  13:00,34.88
22/12/2015  13:05,34.04
22/12/2015  13:10,33.69
22/12/2015  13:15,33.03
22/12/2015  13:20,32.69
22/12/2015  13:25,33.66
22/12/2015  13:30,32.95
22/12/2015  13:35,32.84
22/12/2015  13:40,32.54
22/12/2015  13:45,32.77
22/12/2015  13:50,32.59
22/12/2015  13:55,32.30
22/12/2015  14:00,31.33
22/12/2015  14:05,31.24
22/12/2015  14:10,31.06
22/12/2015  14:15,30.80
22/12/2015  14:20,30.12
22/12/2015  14:25,29.93
22/12/2015  14:30,29.57
22/12/2015  14:35,29.54
22/12/2015  14:45,29.45
22/12/2015  14:50,28.82
22/12/2015  14:55,28.95
22/12/2015  15:00,28.28
22/12/2015  15:05,26.76
22/12/2015  15:10,24.97
22/12/2015  15:15,24.21
22/12/2015  15:20,23.32
22/12/2015  15:25,22.81
