Date, AV_TempObj
22/12/2015 9:50,39.81
22/12/2015 9:55,40.91
22/12/2015 10:00,42.13
22/12/2015 10:05,42.22
22/12/2015 10:10,43.43
22/12/2015 10:20,43.75
22/12/2015 10:25,45.18
22/12/2015 10:30,48.18
22/12/2015 10:35,44.9
22/12/2015 10:40,42.58
22/12/2015 10:45,40.76
22/12/2015 10:50,46.43
22/12/2015 10:55,46.35
22/12/2015 11:00,47.17
22/12/2015 11:05,47.96
22/12/2015 11:10,48.13
22/12/2015 11:15,47.09
22/12/2015 11:20,44.87
22/12/2015 11:25,43.7
22/12/2015 11:30,42.19
22/12/2015 11:35,40.43
22/12/2015 11:40,39.95
22/12/2015 11:45,38.76
22/12/2015 11:50,38.26
22/12/2015 11:55,38.5
22/12/2015 12:00,39.74
22/12/2015 12:05,39.93
22/12/2015 12:10,43.61
22/12/2015 12:15,42.59
22/12/2015 12:20,41.74
22/12/2015 12:25,39.7
22/12/2015 12:30,40.81
22/12/2015 12:35,37.68
22/12/2015 12:40,36.61
22/12/2015 12:45,35.62
22/12/2015 12:50,36.12
22/12/2015 12:55,37.04
22/12/2015 13:00,34.96
22/12/2015 13:05,31.99
22/12/2015 13:10,32.4
22/12/2015 13:15,31.88
22/12/2015 13:20,30.87
22/12/2015 13:25,31.38
22/12/2015 13:30,31.52
22/12/2015 13:35,31.09
22/12/2015 13:40,31.5
22/12/2015 13:45,31.79
22/12/2015 13:50,32.14
22/12/2015 13:55,30.98
22/12/2015 14:00,29.6
22/12/2015 14:05,28.78
22/12/2015 14:15,28.56
22/12/2015 14:20,28.9
22/12/2015 14:25,28.19
22/12/2015 14:30,28.25
22/12/2015 14:35,27.13
22/12/2015 14:40,27.02
22/12/2015 14:45,27.21
22/12/2015 14:50,26.81
22/12/2015 14:55,26.9
22/12/2015 15:00,25.52
22/12/2015 15:05,25.09
22/12/2015 15:15,24.02
22/12/2015 15:20,23.8
22/12/2015 15:25,23.77
22/12/2015 15:30,23.75
22/12/2015 15:35,23.95
22/12/2015 15:40,24.34
22/12/2015 15:45,24.91
22/12/2015 15:50,25.37
22/12/2015 15:55,25.11
22/12/2015 16:00,24.38
22/12/2015 16:05,23.98
22/12/2015 16:10,23.56
22/12/2015 16:15,23.45
22/12/2015 16:20,24.24
22/12/2015 16:25,23.98
22/12/2015 16:30,24.09
22/12/2015 16:35,24.45
22/12/2015 16:40,24.74
22/12/2015 16:45,24.71
22/12/2015 16:50,24.15
22/12/2015 17:00,23.99
22/12/2015 17:05,23.69
22/12/2015 17:10,23.66
22/12/2015 17:15,23.47
22/12/2015 17:20,23.47
22/12/2015 17:25,23.47
22/12/2015 17:30,23.78
22/12/2015 17:35,24.22
22/12/2015 17:40,24.51
22/12/2015 17:45,24.14
22/12/2015 17:50,24.23
22/12/2015 17:55,23.56
22/12/2015 18:00,23.31
22/12/2015 18:05,23.38
22/12/2015 18:10,23.31
22/12/2015 18:15,22.92
22/12/2015 18:20,22.75
22/12/2015 18:25,22.62
22/12/2015 18:30,22.56
22/12/2015 18:35,22.31
22/12/2015 18:40,22.31
22/12/2015 18:45,22.11
22/12/2015 18:50,22.04
22/12/2015 18:55,21.94
22/12/2015 19:00,21.88
22/12/2015 19:05,21.74
22/12/2015 19:10,21.77
22/12/2015 19:15,21.42
22/12/2015 19:20,21.38
22/12/2015 19:25,21.16
22/12/2015 19:30,20.99
22/12/2015 19:35,21.01
22/12/2015 19:40,20.91
22/12/2015 19:45,20.67
22/12/2015 19:50,20.58
22/12/2015 19:55,20.59
22/12/2015 20:00,20.5
22/12/2015 20:05,20.48
22/12/2015 20:10,20.37
22/12/2015 20:15,20.31
22/12/2015 20:20,20.29
22/12/2015 20:25,20.35
22/12/2015 20:30,20.38
22/12/2015 20:35,20.38
22/12/2015 20:40,20.42
22/12/2015 20:45,20.38
22/12/2015 20:50,20.34
22/12/2015 20:55,20.34
22/12/2015 21:00,20.36
22/12/2015 21:05,20.28
22/12/2015 21:10,20.21
22/12/2015 21:15,20.17
22/12/2015 21:20,20.2
22/12/2015 21:25,20.2
22/12/2015 21:30,20.22
22/12/2015 21:35,20.27
22/12/2015 21:40,20.23
22/12/2015 21:45,20.33
22/12/2015 21:50,20.3
22/12/2015 21:55,20.22
22/12/2015 22:00,20.22
22/12/2015 22:05,20.2
22/12/2015 22:10,20.18
22/12/2015 22:15,20.17
22/12/2015 22:20,20.23
22/12/2015 22:25,20.26
22/12/2015 22:30,20.25
22/12/2015 22:35,20.27
22/12/2015 22:40,20.19
22/12/2015 22:45,20.12
22/12/2015 22:50,20.1
22/12/2015 22:55,20.2
22/12/2015 23:00,20.21
22/12/2015 23:05,20.28
22/12/2015 23:10,20.31
22/12/2015 23:15,20.39
22/12/2015 23:20,20.36
22/12/2015 23:25,20.38
22/12/2015 23:30,20.37
22/12/2015 23:35,20.37
22/12/2015 23:40,20.3
22/12/2015 23:45,20.27
22/12/2015 23:50,20.25
22/12/2015 23:55,20.25
23/12/2015 0:00,20.21
23/12/2015 0:05,20.09
23/12/2015 0:15,19.85
23/12/2015 0:20,19.9
23/12/2015 0:25,19.94
23/12/2015 0:30,20.08
23/12/2015 0:35,20.2
23/12/2015 0:40,20.21
23/12/2015 0:45,20.28
23/12/2015 0:50,20.29
23/12/2015 0:55,20.32
23/12/2015 1:00,20.36
23/12/2015 1:05,20.42
23/12/2015 1:10,20.44
23/12/2015 1:15,20.4
23/12/2015 1:20,20.38
23/12/2015 1:25,20.3
23/12/2015 1:30,20.38
23/12/2015 1:35,20.34
23/12/2015 1:40,20.31
23/12/2015 1:45,20.3
23/12/2015 1:50,20.31
23/12/2015 1:55,20.34
23/12/2015 2:00,20.3
23/12/2015 2:05,20.34
23/12/2015 2:10,20.32
23/12/2015 2:15,20.31
23/12/2015 2:20,20.33
23/12/2015 2:25,20.35
23/12/2015 2:30,20.3
23/12/2015 2:35,20.22
23/12/2015 2:40,20.15
23/12/2015 2:45,20.08
23/12/2015 2:50,20.1
23/12/2015 2:55,20.08
23/12/2015 3:00,20.07
23/12/2015 3:05,20.14
23/12/2015 3:10,20.05
23/12/2015 3:15,19.96
23/12/2015 3:20,19.91
23/12/2015 3:25,19.88
23/12/2015 3:30,19.9
23/12/2015 3:35,19.89
23/12/2015 3:40,19.86
23/12/2015 3:45,19.87
23/12/2015 3:50,19.76
23/12/2015 3:55,19.85
23/12/2015 4:00,19.8
23/12/2015 4:05,19.78
23/12/2015 4:10,19.75
23/12/2015 4:15,19.75
23/12/2015 4:20,19.65
23/12/2015 4:25,19.59
23/12/2015 4:30,19.61
23/12/2015 4:35,19.54
23/12/2015 4:40,19.56
23/12/2015 4:45,19.47
23/12/2015 4:50,19.48
23/12/2015 4:55,19.47
23/12/2015 5:00,19.48
23/12/2015 5:05,19.48
23/12/2015 5:15,19.46
23/12/2015 5:20,19.46
23/12/2015 5:25,19.4
23/12/2015 5:30,19.34
23/12/2015 5:35,19.28
23/12/2015 5:40,19.31
23/12/2015 5:45,19.25
23/12/2015 5:50,19.14
23/12/2015 5:55,19.08
23/12/2015 6:00,19.08
23/12/2015 6:05,19.09
23/12/2015 6:15,19.17
23/12/2015 6:20,19.3
23/12/2015 6:30,19.39
23/12/2015 6:35,19.34
23/12/2015 6:40,19.17
23/12/2015 6:45,19.03
23/12/2015 6:50,19.02
23/12/2015 6:55,19.07
23/12/2015 7:00,19.14
23/12/2015 7:05,19.21
23/12/2015 7:15,19.44
23/12/2015 7:20,19.91
23/12/2015 7:30,21.16
23/12/2015 7:35,21.59
23/12/2015 7:40,21.91
23/12/2015 7:45,21.92
23/12/2015 7:50,22.51
23/12/2015 8:00,22.99
23/12/2015 8:05,23.18
23/12/2015 8:10,23.7
23/12/2015 8:15,23.77
23/12/2015 8:20,23.82
23/12/2015 8:25,24.25
23/12/2015 8:30,25.16
23/12/2015 8:35,24.86
23/12/2015 8:40,25.78
23/12/2015 8:45,25.89
23/12/2015 8:50,25.51
23/12/2015 9:00,25.62
23/12/2015 9:05,25.05
23/12/2015 9:10,26.32
23/12/2015 9:15,26.15
23/12/2015 9:20,25.15
23/12/2015 9:25,27.37
23/12/2015 9:30,25.13
23/12/2015 9:35,26.35
23/12/2015 9:40,25.99
23/12/2015 9:45,25.36
23/12/2015 9:50,26.34
23/12/2015 10:00,25.79
23/12/2015 10:05,26.43
23/12/2015 10:10,26.86
23/12/2015 10:15,26.59
23/12/2015 10:20,28.74
23/12/2015 10:25,28
23/12/2015 10:30,29.29
23/12/2015 10:35,27
23/12/2015 10:40,27.74
23/12/2015 10:45,27.72
23/12/2015 10:50,28.47
23/12/2015 10:55,27.97
23/12/2015 11:00,27.3
23/12/2015 11:05,26.92
23/12/2015 11:10,27.58
23/12/2015 11:15,27.58
23/12/2015 11:20,28.38
23/12/2015 11:25,27.27
23/12/2015 11:30,27.43
23/12/2015 11:35,28.2
23/12/2015 11:40,28.93
23/12/2015 11:45,27.83
23/12/2015 11:50,28.61
23/12/2015 11:55,29.28
23/12/2015 12:00,29.67
23/12/2015 12:05,28.89
23/12/2015 12:10,28.75
23/12/2015 12:15,27.66
23/12/2015 12:20,26.77
23/12/2015 12:25,27.3
23/12/2015 12:30,26.78
23/12/2015 12:35,25.81
23/12/2015 12:40,25.54
23/12/2015 12:45,25.94
23/12/2015 12:50,26.82
23/12/2015 12:55,27.34
23/12/2015 13:00,30.42
23/12/2015 13:05,32.02
23/12/2015 13:10,30.76
23/12/2015 13:15,31.4
23/12/2015 13:20,31.05
23/12/2015 13:25,30.02
23/12/2015 13:30,31.96
23/12/2015 13:35,30.67
23/12/2015 13:40,29.09
23/12/2015 13:45,29.24
23/12/2015 13:50,28.82
23/12/2015 13:55,28.71
23/12/2015 14:00,27.95
23/12/2015 14:05,28.68
23/12/2015 14:10,28.61
23/12/2015 14:15,28.69
23/12/2015 14:20,28.25
23/12/2015 14:25,30.98
23/12/2015 14:30,33.34
23/12/2015 14:35,34.27
23/12/2015 14:40,34.54
23/12/2015 14:45,34.81
23/12/2015 14:50,34.18
23/12/2015 14:55,29.97
23/12/2015 15:00,28.95
23/12/2015 15:05,28.38
23/12/2015 15:10,27.87
23/12/2015 15:15,27.3
23/12/2015 15:20,30.4
23/12/2015 15:25,31.72
23/12/2015 15:30,28.98
23/12/2015 15:35,28.74
23/12/2015 15:40,30.4
23/12/2015 15:45,31
23/12/2015 15:50,29.41
23/12/2015 15:55,29.75
23/12/2015 16:00,29.4
23/12/2015 16:05,29.1
23/12/2015 16:10,28.89
23/12/2015 16:15,28.9
23/12/2015 16:20,28.16
23/12/2015 16:25,28.29
23/12/2015 16:30,28.19
23/12/2015 16:35,28.11
23/12/2015 16:40,27.42
23/12/2015 16:45,27.21
23/12/2015 16:50,27.26
23/12/2015 16:55,27.79
23/12/2015 17:00,26.93
23/12/2015 17:05,27.24
23/12/2015 17:10,27.05
23/12/2015 17:15,27.62
23/12/2015 17:20,27.38
23/12/2015 17:25,27.01
23/12/2015 17:30,27
23/12/2015 17:35,26.47
23/12/2015 17:40,26.69
23/12/2015 17:45,26.35
23/12/2015 17:50,25.77
23/12/2015 17:55,25.25
23/12/2015 18:00,24.46
23/12/2015 18:05,24.47
23/12/2015 18:10,24.69
23/12/2015 18:15,24.94
23/12/2015 18:20,24.49
23/12/2015 18:25,24.53
23/12/2015 18:30,24.1
23/12/2015 18:35,24.09
23/12/2015 18:40,23.86
23/12/2015 18:45,23.64
23/12/2015 18:50,23.43
23/12/2015 18:55,23.49
23/12/2015 19:00,23.05
23/12/2015 19:05,22.75
23/12/2015 19:10,22.5
23/12/2015 19:15,22.37
23/12/2015 19:20,22.27
23/12/2015 19:25,22.23
23/12/2015 19:30,22.07
23/12/2015 19:35,21.88
23/12/2015 19:40,21.79
23/12/2015 19:45,21.68
23/12/2015 19:50,21.56
23/12/2015 19:55,21.39
23/12/2015 20:00,21.26
23/12/2015 20:05,21.16
23/12/2015 20:10,21.08
23/12/2015 20:15,21.01
23/12/2015 20:20,20.92
23/12/2015 20:25,20.8
23/12/2015 20:30,20.72
23/12/2015 20:35,20.59
23/12/2015 20:40,20.57
23/12/2015 20:45,20.5
23/12/2015 20:50,20.36
23/12/2015 20:55,20.28
23/12/2015 21:00,20.09
23/12/2015 21:05,20
23/12/2015 21:10,19.92
23/12/2015 21:15,19.83
23/12/2015 21:20,19.71
23/12/2015 21:25,19.65
23/12/2015 21:30,19.58
23/12/2015 21:35,19.53
23/12/2015 21:40,19.47
23/12/2015 21:45,19.45
23/12/2015 21:50,19.37
23/12/2015 21:55,19.34
23/12/2015 22:00,19.33
23/12/2015 22:05,19.27
23/12/2015 22:10,19.21
23/12/2015 22:15,19.21
23/12/2015 22:20,19.19
23/12/2015 22:25,19.11
23/12/2015 22:30,19.08
23/12/2015 22:35,19.04
23/12/2015 22:40,18.94
23/12/2015 22:45,18.85
23/12/2015 22:50,18.81
23/12/2015 22:55,18.79
23/12/2015 23:00,18.72
23/12/2015 23:05,18.71
23/12/2015 23:10,18.66
23/12/2015 23:15,18.74
23/12/2015 23:20,18.85
23/12/2015 23:25,18.84
23/12/2015 23:30,18.95
23/12/2015 23:35,19.1
23/12/2015 23:40,19.2
23/12/2015 23:45,19.24
23/12/2015 23:50,19.25
23/12/2015 23:55,19.27
24/12/2015 0:00,19.16
24/12/2015 0:05,19.02
24/12/2015 0:15,18.86
24/12/2015 0:20,18.81
24/12/2015 0:25,18.76
24/12/2015 0:30,18.78
24/12/2015 0:35,18.87
24/12/2015 0:40,18.81
24/12/2015 0:45,18.7
24/12/2015 0:50,18.55
24/12/2015 0:55,18.39
24/12/2015 1:00,18.46
24/12/2015 1:05,18.55
24/12/2015 1:15,18.29
24/12/2015 1:20,18.36
24/12/2015 1:25,18.48
24/12/2015 1:30,18.7
24/12/2015 1:35,18.71
24/12/2015 1:40,18.7
24/12/2015 1:45,18.78
24/12/2015 1:50,18.85
24/12/2015 1:55,18.94
24/12/2015 2:00,19.01
24/12/2015 2:05,19.11
24/12/2015 2:10,19.16
24/12/2015 2:15,19.09
24/12/2015 2:20,18.93
24/12/2015 2:25,18.94
24/12/2015 2:30,19.01
24/12/2015 2:35,19.1
24/12/2015 2:40,19.11
24/12/2015 2:45,18.99
24/12/2015 2:50,18.85
24/12/2015 3:00,18.41
24/12/2015 3:05,18.25
24/12/2015 3:10,18.05
24/12/2015 3:15,17.92
24/12/2015 3:20,17.8
24/12/2015 3:25,17.74
24/12/2015 3:30,17.57
24/12/2015 3:35,17.49
24/12/2015 3:40,17.49
24/12/2015 3:45,17.49
24/12/2015 3:50,17.52
24/12/2015 3:55,17.5
24/12/2015 4:00,17.51
24/12/2015 4:05,17.48
24/12/2015 4:10,17.38
24/12/2015 4:15,17.28
24/12/2015 4:20,17.19
24/12/2015 4:25,17.13
24/12/2015 4:30,17.04
24/12/2015 4:35,17.04
24/12/2015 4:40,16.99
24/12/2015 4:45,16.95
24/12/2015 4:50,16.86
24/12/2015 4:55,16.8
24/12/2015 5:00,16.83
24/12/2015 5:05,16.75
24/12/2015 5:10,16.72
24/12/2015 5:15,16.71
24/12/2015 5:20,16.62
24/12/2015 5:25,16.67
24/12/2015 5:30,16.66
24/12/2015 5:35,16.73
24/12/2015 5:40,16.73
24/12/2015 5:45,16.72
24/12/2015 5:50,16.65
24/12/2015 5:55,16.57
24/12/2015 6:00,16.61
24/12/2015 6:05,16.8
24/12/2015 6:10,16.99
24/12/2015 6:15,17.23
24/12/2015 6:20,17.54
24/12/2015 6:25,17.78
24/12/2015 6:30,17.93
24/12/2015 6:35,17.85
24/12/2015 6:40,17.71
24/12/2015 6:45,17.72
24/12/2015 6:50,17.81
24/12/2015 6:55,18.03
24/12/2015 7:00,18.65
24/12/2015 7:05,18.96
24/12/2015 7:10,19.02
24/12/2015 7:15,20.13
24/12/2015 7:20,20.45
24/12/2015 7:30,19.96
24/12/2015 7:35,19.78
24/12/2015 7:45,21.24
24/12/2015 7:50,21.41
24/12/2015 7:55,21.18
24/12/2015 8:00,21.84
24/12/2015 8:05,21.94
24/12/2015 8:10,21.18
24/12/2015 8:15,21.46
24/12/2015 8:20,21.54
24/12/2015 8:25,21.35
24/12/2015 8:30,20.95
24/12/2015 8:35,21.24
24/12/2015 8:40,21.02
24/12/2015 8:45,21.16
24/12/2015 8:50,21.29
24/12/2015 8:55,21.28
24/12/2015 9:00,21.84
24/12/2015 9:05,21.95
24/12/2015 9:10,21.79
24/12/2015 9:15,21.56
24/12/2015 9:20,21.49
24/12/2015 9:25,21.53
24/12/2015 9:30,21.95
24/12/2015 9:35,22.13
24/12/2015 9:40,22.23
24/12/2015 9:45,22.59
24/12/2015 9:50,22.81
24/12/2015 9:55,22.58
24/12/2015 10:00,22.63
24/12/2015 10:05,22.96
24/12/2015 10:10,22.88
24/12/2015 10:15,23.31
24/12/2015 10:20,23.26
24/12/2015 10:25,23.48
24/12/2015 10:30,24.36
24/12/2015 10:35,24
24/12/2015 10:40,23.47
24/12/2015 10:45,22.64
24/12/2015 10:50,22.28
24/12/2015 10:55,21.95
24/12/2015 11:00,21.79
24/12/2015 11:05,21.68
24/12/2015 11:10,21.54
24/12/2015 11:15,21.47
24/12/2015 11:20,21.55
24/12/2015 11:25,21.5
24/12/2015 11:30,21.27
24/12/2015 11:35,20.84
24/12/2015 11:40,21.01
24/12/2015 11:45,21.31
24/12/2015 11:50,21.65
24/12/2015 11:55,22.42
24/12/2015 12:00,27.71
24/12/2015 12:05,26.27
24/12/2015 12:10,31.71
24/12/2015 12:15,32.59
24/12/2015 12:20,32.34
24/12/2015 12:25,32.91
24/12/2015 12:30,34.35
24/12/2015 12:35,33.99
24/12/2015 12:40,34.63
24/12/2015 12:45,34.68
24/12/2015 12:50,34.62
24/12/2015 12:55,34.83
24/12/2015 13:00,34.14
24/12/2015 13:05,31.18
24/12/2015 13:10,34.21
24/12/2015 13:15,33.14
24/12/2015 13:20,33.85
24/12/2015 13:25,33.68
24/12/2015 13:30,33.24
24/12/2015 13:35,34.18
24/12/2015 13:40,34.06
24/12/2015 13:45,34.14
24/12/2015 13:50,35.18
24/12/2015 13:55,36.15
24/12/2015 14:00,33.46
24/12/2015 14:05,35.46
24/12/2015 14:10,34.8
24/12/2015 14:15,34
24/12/2015 14:20,34.74
24/12/2015 14:25,34.59
24/12/2015 14:30,33.56
24/12/2015 14:35,34.6
24/12/2015 14:40,33.32
24/12/2015 14:45,34.73
24/12/2015 14:50,33.91
24/12/2015 14:55,35.26
24/12/2015 15:00,33.59
24/12/2015 15:05,33.68
24/12/2015 15:15,32.82
24/12/2015 15:20,32.5
24/12/2015 15:30,33.38
24/12/2015 15:35,32.82
24/12/2015 15:40,33.61
24/12/2015 15:45,32.57
24/12/2015 15:50,34.17
24/12/2015 15:55,33.94
24/12/2015 16:00,33.46
24/12/2015 16:05,30.51
24/12/2015 16:10,31.88
24/12/2015 16:15,31.25
24/12/2015 16:20,30.79
24/12/2015 16:30,29.94
24/12/2015 16:35,30.11
24/12/2015 16:40,29.77
24/12/2015 16:45,29.28
24/12/2015 16:50,28.89
24/12/2015 16:55,28.97
24/12/2015 17:00,28.88
24/12/2015 17:05,28.97
24/12/2015 17:15,27.84
24/12/2015 17:20,27.65
24/12/2015 17:25,27.58
24/12/2015 17:30,27.39
24/12/2015 17:35,27.7
24/12/2015 17:40,27.42
24/12/2015 17:45,27.25
24/12/2015 17:50,27.08
24/12/2015 17:55,26.76
24/12/2015 18:00,26.76
24/12/2015 18:05,25.55
24/12/2015 18:10,26.11
24/12/2015 18:15,26.46
24/12/2015 18:20,26.63
24/12/2015 18:25,26.94
24/12/2015 18:30,26.57
24/12/2015 18:35,25.78
24/12/2015 18:40,25.97
24/12/2015 18:45,25.63
24/12/2015 18:50,25.45
24/12/2015 18:55,25.05
24/12/2015 19:00,24.53
24/12/2015 19:05,24.26
24/12/2015 19:10,24.1
24/12/2015 19:15,23.98
24/12/2015 19:20,23.58
24/12/2015 19:25,23.27
24/12/2015 19:30,22.91
24/12/2015 19:35,22.7
24/12/2015 19:40,22.57
24/12/2015 19:45,22.58
24/12/2015 19:50,22.48
24/12/2015 19:55,22.23
24/12/2015 20:00,21.91
24/12/2015 20:05,21.81
24/12/2015 20:10,21.73
24/12/2015 20:15,21.58
24/12/2015 20:20,21.48
24/12/2015 20:25,21.33
24/12/2015 20:30,21.2
24/12/2015 20:35,21.1
24/12/2015 20:40,21.09
24/12/2015 20:45,21.04
24/12/2015 20:50,21.01
24/12/2015 21:05,21.19
24/12/2015 21:10,21.32
24/12/2015 21:15,21.39
24/12/2015 21:20,21.42
24/12/2015 21:25,21.37
24/12/2015 21:30,21.21
24/12/2015 21:35,21
24/12/2015 21:40,20.87
24/12/2015 21:45,20.77
24/12/2015 21:50,20.73
24/12/2015 22:00,20.31
24/12/2015 22:05,20.16
24/12/2015 22:10,20.08
24/12/2015 22:15,20.07
24/12/2015 22:20,20.09
24/12/2015 22:25,20.06
24/12/2015 22:30,20.18
24/12/2015 22:35,20.3
24/12/2015 22:40,20.12
24/12/2015 22:45,20.01
24/12/2015 22:50,19.92
24/12/2015 22:55,19.83
24/12/2015 23:00,19.83
24/12/2015 23:05,19.87
24/12/2015 23:10,19.86
24/12/2015 23:15,19.89
24/12/2015 23:20,19.87
24/12/2015 23:25,19.82
24/12/2015 23:30,19.78
24/12/2015 23:35,19.71
24/12/2015 23:40,19.79
24/12/2015 23:45,19.72
24/12/2015 23:50,19.68
24/12/2015 23:55,19.56
25/12/2015 0:00,19.37
25/12/2015 0:05,19.25
25/12/2015 0:10,19.06
25/12/2015 0:15,18.92
25/12/2015 0:20,18.84
25/12/2015 0:25,18.75
25/12/2015 0:30,18.73
25/12/2015 0:35,18.7
25/12/2015 0:40,18.68
25/12/2015 0:45,18.59
25/12/2015 0:50,18.42
25/12/2015 0:55,18.26
25/12/2015 1:00,18.15
25/12/2015 1:05,18.16
25/12/2015 1:10,18.11
25/12/2015 1:15,18
25/12/2015 1:20,17.96
25/12/2015 1:25,17.89
25/12/2015 1:30,17.84
25/12/2015 1:35,17.76
25/12/2015 1:40,17.71
25/12/2015 1:45,17.57
25/12/2015 1:50,17.49
25/12/2015 1:55,17.49
25/12/2015 2:00,17.4
25/12/2015 2:05,17.35
25/12/2015 2:10,17.27
25/12/2015 2:15,17.23
25/12/2015 2:20,17.16
25/12/2015 2:25,17.09
25/12/2015 2:30,17.09
25/12/2015 2:35,17.04
25/12/2015 2:40,17
25/12/2015 2:45,16.92
25/12/2015 2:50,16.88
25/12/2015 2:55,16.82
25/12/2015 3:00,16.73
25/12/2015 3:05,16.69
25/12/2015 3:10,16.58
25/12/2015 3:15,16.51
25/12/2015 3:20,16.4
25/12/2015 3:25,16.38
25/12/2015 3:30,16.28
25/12/2015 3:35,16.19
25/12/2015 3:40,16.13
25/12/2015 3:45,16.09
25/12/2015 3:50,16.08
25/12/2015 3:55,16.04
25/12/2015 4:00,16.04
25/12/2015 4:05,15.97
25/12/2015 4:10,15.91
25/12/2015 4:15,15.85
25/12/2015 4:20,15.84
25/12/2015 4:25,15.83
25/12/2015 4:30,15.79
25/12/2015 4:35,15.73
25/12/2015 4:40,15.7
25/12/2015 4:45,15.69
25/12/2015 4:50,15.66
25/12/2015 4:55,15.62
25/12/2015 5:00,15.59
25/12/2015 5:05,15.6
25/12/2015 5:10,15.59
25/12/2015 5:15,15.56
25/12/2015 5:20,15.58
25/12/2015 5:25,15.57
25/12/2015 5:30,15.53
25/12/2015 5:35,15.51
25/12/2015 5:40,15.55
25/12/2015 5:45,15.56
25/12/2015 5:50,15.61
25/12/2015 5:55,15.62
25/12/2015 6:00,15.72
25/12/2015 6:05,15.73
25/12/2015 6:10,15.82
25/12/2015 6:15,15.95
25/12/2015 6:20,16.17
25/12/2015 6:30,16.62
25/12/2015 6:35,16.84
25/12/2015 6:40,17.16
25/12/2015 6:45,17.37
25/12/2015 6:50,17.67
25/12/2015 6:55,18.02
25/12/2015 7:00,18.38
25/12/2015 7:05,18.7
25/12/2015 7:10,19.12
25/12/2015 7:15,19.11
25/12/2015 7:20,18.85
25/12/2015 7:30,18.95
25/12/2015 7:35,20.21
25/12/2015 7:40,20.62
25/12/2015 7:45,21.14
25/12/2015 7:50,21.75
25/12/2015 7:55,21.87
25/12/2015 8:00,22.34
25/12/2015 8:05,22.69
25/12/2015 8:10,22.98
25/12/2015 8:15,23.54
25/12/2015 8:20,24.17
25/12/2015 8:25,25.13
25/12/2015 8:30,24.09
25/12/2015 8:35,24.36
25/12/2015 8:40,25.32
25/12/2015 8:45,26.13
25/12/2015 8:50,26.44
25/12/2015 8:55,26.26
25/12/2015 9:00,26.72
25/12/2015 9:05,27.34
25/12/2015 9:10,26.49
25/12/2015 9:15,27.72
25/12/2015 9:20,28.99
25/12/2015 9:30,29.53
25/12/2015 9:35,27.47
25/12/2015 9:40,27.77
25/12/2015 9:45,29.48
25/12/2015 9:50,32.75
25/12/2015 9:55,31.6
25/12/2015 10:00,30.65
25/12/2015 10:05,30.73
25/12/2015 10:10,29.58
25/12/2015 10:15,29.99
25/12/2015 10:25,34.95
25/12/2015 10:30,35.62
25/12/2015 10:35,35.35
25/12/2015 10:40,35.21
25/12/2015 10:45,33.54
25/12/2015 10:50,34.36
25/12/2015 10:55,36.28
25/12/2015 11:00,35.36
25/12/2015 11:05,31.54
25/12/2015 11:15,34.38
25/12/2015 11:20,35.98
25/12/2015 11:25,37.26
25/12/2015 11:30,36.64
25/12/2015 11:35,34.7
25/12/2015 11:40,37.54
25/12/2015 11:45,38.25
25/12/2015 11:50,32.79
25/12/2015 11:55,32.85
25/12/2015 12:00,36.08
25/12/2015 12:05,39.94
25/12/2015 12:10,41.34
25/12/2015 12:15,38.86
25/12/2015 12:20,42.07
25/12/2015 12:25,36.67
25/12/2015 12:30,36.51
25/12/2015 12:35,44.63
25/12/2015 12:40,44.63
25/12/2015 12:45,47.82
25/12/2015 12:50,46.99
25/12/2015 12:55,43.44
25/12/2015 13:00,45.71
25/12/2015 13:05,39.22
25/12/2015 13:10,38.82
25/12/2015 13:15,37.8
25/12/2015 13:20,36.81
25/12/2015 13:25,36.75
25/12/2015 13:30,43.16
25/12/2015 13:35,43.6
25/12/2015 13:40,47.87
25/12/2015 13:45,48.55
25/12/2015 13:50,50.15
25/12/2015 13:55,42.77
25/12/2015 14:00,41.48
25/12/2015 14:05,40.19
25/12/2015 14:10,36.3
25/12/2015 14:15,35.54
25/12/2015 14:20,35.64
25/12/2015 14:25,37.41
25/12/2015 14:30,37.63
25/12/2015 14:35,33.87
25/12/2015 14:40,32.94
25/12/2015 14:45,32.48
25/12/2015 14:50,32.41
25/12/2015 14:55,32.96
25/12/2015 15:00,32.53
25/12/2015 15:05,34.81
25/12/2015 15:10,37.27
25/12/2015 15:15,39.97
25/12/2015 15:20,41.54
25/12/2015 15:25,42.09
25/12/2015 15:30,42.09
25/12/2015 15:35,42.96
25/12/2015 15:40,43.67
25/12/2015 15:45,43.97
25/12/2015 15:50,44.6
25/12/2015 15:55,45.13
25/12/2015 16:00,46.15
25/12/2015 16:05,46.14
25/12/2015 16:10,44.52
25/12/2015 16:15,38.32
25/12/2015 16:20,35.09
25/12/2015 16:25,32.82
25/12/2015 16:30,31.7
25/12/2015 16:35,37.18
25/12/2015 16:40,38.58
25/12/2015 16:45,32.65
25/12/2015 16:50,33.71
25/12/2015 16:55,37.32
25/12/2015 17:00,38.53
25/12/2015 17:05,38.68
25/12/2015 17:10,39.57
25/12/2015 17:15,40.05
25/12/2015 17:20,39.2
25/12/2015 17:25,38.23
25/12/2015 17:30,36.8
25/12/2015 17:35,36.18
25/12/2015 17:40,36.21
25/12/2015 17:45,36.13
25/12/2015 17:50,35.65
25/12/2015 17:55,35.66
25/12/2015 18:00,35.39
