Datetime,Canopytemp
16/12/2015 0:05,20.79
16/12/2015 0:10,20.73
16/12/2015 0:15,20.7
16/12/2015 0:20,20.74
16/12/2015 0:25,20.81
16/12/2015 0:30,20.87
16/12/2015 0:35,20.89
16/12/2015 0:40,20.82
16/12/2015 0:45,20.81
16/12/2015 0:50,20.9
16/12/2015 0:55,20.89
16/12/2015 1:00,20.96
16/12/2015 1:05,20.94
16/12/2015 1:10,20.99
16/12/2015 1:15,21.04
16/12/2015 1:20,21.13
16/12/2015 1:25,21.17
16/12/2015 1:30,21.21
16/12/2015 1:35,21.3
16/12/2015 1:40,21.37
16/12/2015 1:45,21.42
16/12/2015 1:50,21.49
16/12/2015 1:55,21.52
16/12/2015 2:00,21.57
16/12/2015 2:05,21.68
16/12/2015 2:10,21.73
16/12/2015 2:15,21.8
16/12/2015 2:20,21.79
16/12/2015 2:25,21.81
16/12/2015 2:30,21.85
16/12/2015 2:35,21.76
16/12/2015 2:40,21.64
16/12/2015 2:45,21.65
16/12/2015 2:50,21.7
16/12/2015 2:55,21.69
16/12/2015 3:00,21.62
16/12/2015 3:05,21.51
16/12/2015 3:10,21.53
16/12/2015 3:15,21.56
16/12/2015 3:20,21.64
16/12/2015 3:25,21.6
16/12/2015 3:30,21.39
16/12/2015 3:35,21.24
16/12/2015 3:40,21.1
16/12/2015 3:45,20.97
16/12/2015 3:50,20.95
16/12/2015 3:55,20.84
16/12/2015 4:00,20.82
16/12/2015 4:05,20.65
16/12/2015 4:10,20.62
16/12/2015 4:15,20.55
16/12/2015 4:20,20.58
16/12/2015 4:25,20.49
16/12/2015 4:30,20.38
16/12/2015 4:35,20.35
16/12/2015 4:40,20.31
16/12/2015 4:45,20.35
16/12/2015 4:50,20.35
16/12/2015 4:55,20.3
16/12/2015 5:00,20.27
16/12/2015 5:05,20.27
16/12/2015 5:10,20.16
16/12/2015 5:15,20.04
16/12/2015 5:20,20.06
16/12/2015 5:25,20.09
16/12/2015 5:30,20.06
16/12/2015 5:35,20.06
16/12/2015 5:40,20.03
16/12/2015 5:45,19.98
16/12/2015 5:50,20.01
16/12/2015 5:55,19.97
16/12/2015 6:00,19.93
16/12/2015 6:05,19.88
16/12/2015 6:10,19.9
16/12/2015 6:15,19.92
16/12/2015 6:20,19.99
16/12/2015 6:25,20.1
16/12/2015 6:30,20.18
16/12/2015 6:35,20.29
16/12/2015 6:40,20.43
16/12/2015 6:45,20.51
16/12/2015 6:50,20.63
16/12/2015 6:55,20.76
16/12/2015 7:00,20.96
16/12/2015 7:05,21.12
16/12/2015 7:10,21.26
16/12/2015 7:15,21.46
16/12/2015 7:20,21.64
16/12/2015 7:25,21.82
16/12/2015 7:30,22
16/12/2015 7:35,22.29
16/12/2015 7:40,22.66
16/12/2015 7:45,22.83
16/12/2015 7:50,23.2
16/12/2015 7:55,23.62
16/12/2015 8:00,24
16/12/2015 8:05,24.32
16/12/2015 8:10,24.67
16/12/2015 8:15,24.98
16/12/2015 8:20,25.33
16/12/2015 8:25,25.66
16/12/2015 8:30,26.27
16/12/2015 8:35,27.15
16/12/2015 8:40,26.94
16/12/2015 8:45,27.3
16/12/2015 8:50,27.66
16/12/2015 8:55,28.16
16/12/2015 9:00,30.11
16/12/2015 9:05,31.72
16/12/2015 9:10,31.8
16/12/2015 9:15,32.86
16/12/2015 9:20,34.32
16/12/2015 9:25,34.57
16/12/2015 9:30,36.04
16/12/2015 9:35,37.4
16/12/2015 9:40,37.89
16/12/2015 9:45,39.02
16/12/2015 9:50,40.29
16/12/2015 9:55,41.27
16/12/2015 10:00,41.67
16/12/2015 10:05,42.29
16/12/2015 10:10,41.93
16/12/2015 10:15,43.24
16/12/2015 10:20,43.52
16/12/2015 10:25,44.02
16/12/2015 10:30,43.92
16/12/2015 10:35,44.87
16/12/2015 10:40,44.98
16/12/2015 10:45,45.89
16/12/2015 10:50,46.78
16/12/2015 10:55,47.11
16/12/2015 11:00,48.24
16/12/2015 11:05,47.78
16/12/2015 11:10,48.29
16/12/2015 11:15,49.09
16/12/2015 11:20,49.54
16/12/2015 11:25,50
16/12/2015 11:30,50.75
16/12/2015 11:35,50.81
16/12/2015 11:40,51.51
16/12/2015 11:45,52.95
16/12/2015 11:50,52.29
16/12/2015 11:55,53.06
16/12/2015 12:00,53.98
16/12/2015 12:05,54.61
16/12/2015 12:10,54.41
16/12/2015 12:15,54.71
16/12/2015 12:20,54.59
16/12/2015 12:25,53.47
16/12/2015 12:30,55.53
16/12/2015 12:35,54.53
16/12/2015 12:40,56.32
16/12/2015 12:45,56.15
16/12/2015 12:50,55.47
16/12/2015 12:55,56.52
16/12/2015 13:00,56.31
16/12/2015 13:05,55.58
16/12/2015 13:10,56.86
16/12/2015 13:15,56.42
16/12/2015 13:20,56.61
16/12/2015 13:25,56.47
16/12/2015 13:30,56.67
16/12/2015 13:35,57.86
16/12/2015 13:40,57.07
16/12/2015 13:45,55.87
