Date, AV_TempObj, 
22/12/2015 9:50,29.52, 
22/12/2015 9:55,29.49, 
22/12/2015 10:00,29.37, 
22/12/2015 10:05,29.57, 
22/12/2015 10:10,29.29, 
22/12/2015 10:15,29.61, 
22/12/2015 10:20,29.9, 
22/12/2015 10:25,29.68, 
22/12/2015 10:30,30.6, 
22/12/2015 10:35,28.67, 
22/12/2015 10:40,27.82, 
22/12/2015 10:45,28.53, 
22/12/2015 10:50,30.54, 
22/12/2015 10:55,29.75, 
22/12/2015 11:00,30.22, 
22/12/2015 11:05,30.25, 
22/12/2015 11:15,30.37, 
22/12/2015 11:20,29.14, 
22/12/2015 11:25,28.68, 
22/12/2015 11:30,28.63, 
22/12/2015 11:35,28.28, 
22/12/2015 11:40,27.98, 
22/12/2015 11:45,27.92, 
22/12/2015 11:50,28, 
22/12/2015 12:00,28.67, 
22/12/2015 12:05,29.54, 
22/12/2015 12:10,30.51, 
22/12/2015 12:15,29.99, 
22/12/2015 12:20,30.25, 
22/12/2015 12:30,30.38, 
22/12/2015 12:35,29.41, 
22/12/2015 12:40,29.42, 
22/12/2015 12:45,28.08, 
22/12/2015 12:50,29.86, 
22/12/2015 13:00,30.17, 
22/12/2015 13:05,28.82, 
22/12/2015 13:10,29, 
22/12/2015 13:15,28.76, 
22/12/2015 13:20,28.56, 
22/12/2015 13:30,28.9, 
22/12/2015 13:35,28.86, 
22/12/2015 13:40,28.32, 
22/12/2015 13:45,28.62, 
22/12/2015 13:50,28.99, 
22/12/2015 13:55,28.34, 
22/12/2015 14:00,28.1, 
22/12/2015 14:05,27.45, 
22/12/2015 14:10,27.95, 
22/12/2015 14:15,27.42, 
22/12/2015 14:20,27.16, 
22/12/2015 14:25,26.95, 
22/12/2015 14:30,26.75, 
22/12/2015 14:35,26.88, 
22/12/2015 14:40,26.43, 
22/12/2015 14:45,26.6, 
22/12/2015 14:50,26.44, 
22/12/2015 14:55,26.34, 
22/12/2015 15:00,25.64, 
22/12/2015 15:05,24.78, 
22/12/2015 15:10,23.95, 
22/12/2015 15:15,23.71, 
22/12/2015 15:20,23.41, 
22/12/2015 15:25,23.33, 
22/12/2015 15:30,23.42, 
22/12/2015 15:35,23.49, 
22/12/2015 15:40,23.76, 
22/12/2015 15:45,24.38, 
22/12/2015 15:50,24.83, 
22/12/2015 15:55,24.79, 
22/12/2015 16:00,24.05, 
22/12/2015 16:05,23.17, 
22/12/2015 16:10,22.64, 
22/12/2015 16:15,22.66, 
22/12/2015 16:20,22.88, 
22/12/2015 16:25,23.03, 
22/12/2015 16:30,23.06, 
22/12/2015 16:35,22.93, 
22/12/2015 16:40,23.39, 
22/12/2015 16:45,23.29, 
22/12/2015 16:50,23.29, 
22/12/2015 16:55,23.32, 
22/12/2015 17:00,23.23, 
22/12/2015 17:05,23.25, 
22/12/2015 17:10,23.14, 
22/12/2015 17:15,23.14, 
22/12/2015 17:20,23.13, 
22/12/2015 17:25,23.13, 
22/12/2015 17:30,23.3, 
22/12/2015 17:35,23.96, 
22/12/2015 17:40,23.78, 
22/12/2015 17:45,23.76, 
22/12/2015 17:50,23.82, 
22/12/2015 17:55,23.71, 
22/12/2015 18:00,23.59, 
22/12/2015 18:05,23.47, 
22/12/2015 18:10,23.5, 
22/12/2015 18:15,23.13, 
22/12/2015 18:20,23.07, 
22/12/2015 18:25,23.09, 
22/12/2015 18:30,22.96, 
22/12/2015 18:35,22.96, 
22/12/2015 18:40,22.74, 
22/12/2015 18:45,22.64, 
22/12/2015 18:50,22.62, 
22/12/2015 18:55,22.5, 
22/12/2015 19:00,22.41, 
22/12/2015 19:05,22.4, 
22/12/2015 19:10,22.42, 
22/12/2015 19:15,22.29, 
22/12/2015 19:20,22.18, 
22/12/2015 19:25,22.11, 
22/12/2015 19:30,21.98, 
22/12/2015 19:35,21.85, 
22/12/2015 19:40,21.78, 
22/12/2015 19:45,21.59, 
22/12/2015 19:50,21.49, 
22/12/2015 19:55,21.38, 
22/12/2015 20:00,21.38, 
22/12/2015 20:05,21.33, 
22/12/2015 20:10,21.14, 
22/12/2015 20:15,21.02, 
22/12/2015 20:20,21, 
22/12/2015 20:25,21.03, 
22/12/2015 20:30,21.04, 
22/12/2015 20:35,21, 
22/12/2015 20:40,21.02, 
22/12/2015 20:45,21.03, 
22/12/2015 20:50,21.05, 
22/12/2015 20:55,21.02, 
22/12/2015 21:00,21.02, 
22/12/2015 21:05,20.97, 
22/12/2015 21:10,20.91, 
22/12/2015 21:15,20.87, 
22/12/2015 21:20,20.89, 
22/12/2015 21:25,20.91, 
22/12/2015 21:30,20.89, 
22/12/2015 21:35,20.88, 
22/12/2015 21:40,20.84, 
22/12/2015 21:45,20.88, 
22/12/2015 21:50,20.9, 
22/12/2015 21:55,20.8, 
22/12/2015 22:00,20.79, 
22/12/2015 22:05,20.76, 
22/12/2015 22:10,20.72, 
22/12/2015 22:15,20.69, 
22/12/2015 22:20,20.77, 
22/12/2015 22:25,20.79, 
22/12/2015 22:30,20.8, 
22/12/2015 22:35,20.76, 
22/12/2015 22:40,20.7, 
22/12/2015 22:45,20.65, 
22/12/2015 22:50,20.64, 
22/12/2015 22:55,20.64, 
22/12/2015 23:00,20.67, 
22/12/2015 23:05,20.75, 
22/12/2015 23:10,20.79, 
22/12/2015 23:15,20.75, 
22/12/2015 23:20,20.79, 
22/12/2015 23:25,20.72, 
22/12/2015 23:30,20.67, 
22/12/2015 23:35,20.68, 
22/12/2015 23:40,20.61, 
22/12/2015 23:45,20.62, 
22/12/2015 23:50,20.64, 
22/12/2015 23:55,20.61, 
23/12/2015 0:00,20.61, 
23/12/2015 0:05,20.55, 
23/12/2015 0:10,20.41, 
23/12/2015 0:15,20.34, 
23/12/2015 0:20,20.38, 
23/12/2015 0:25,20.47, 
23/12/2015 0:30,20.58, 
23/12/2015 0:35,20.65, 
23/12/2015 0:40,20.69, 
23/12/2015 0:45,20.73, 
23/12/2015 0:50,20.72, 
23/12/2015 0:55,20.79, 
23/12/2015 1:00,20.73, 
23/12/2015 1:05,20.69, 
23/12/2015 1:10,20.73, 
23/12/2015 1:15,20.73, 
23/12/2015 1:20,20.75, 
23/12/2015 1:25,20.69, 
23/12/2015 1:30,20.69, 
23/12/2015 1:35,20.71, 
23/12/2015 1:40,20.71, 
23/12/2015 1:45,20.72, 
23/12/2015 1:50,20.72, 
23/12/2015 1:55,20.74, 
23/12/2015 2:00,20.79, 
23/12/2015 2:05,20.89, 
23/12/2015 2:10,20.87, 
23/12/2015 2:15,20.85, 
23/12/2015 2:20,20.84, 
23/12/2015 2:25,20.83, 
23/12/2015 2:30,20.84, 
23/12/2015 2:35,20.82, 
23/12/2015 2:40,20.78, 
23/12/2015 2:45,20.72, 
23/12/2015 2:50,20.7, 
23/12/2015 2:55,20.7, 
23/12/2015 3:00,20.7, 
23/12/2015 3:05,20.74, 
23/12/2015 3:10,20.68, 
23/12/2015 3:15,20.63, 
23/12/2015 3:20,20.53, 
23/12/2015 3:25,20.61, 
23/12/2015 3:30,20.6, 
23/12/2015 3:35,20.6, 
23/12/2015 3:40,20.56, 
23/12/2015 3:45,20.56, 
23/12/2015 3:50,20.53, 
23/12/2015 3:55,20.46, 
23/12/2015 4:00,20.47, 
23/12/2015 4:05,20.44, 
23/12/2015 4:10,20.41, 
23/12/2015 4:15,20.32, 
23/12/2015 4:20,20.3, 
23/12/2015 4:25,20.29, 
23/12/2015 4:30,20.18, 
23/12/2015 4:35,20.25, 
23/12/2015 4:40,20.17, 
23/12/2015 4:45,20.21, 
23/12/2015 4:50,20.18, 
23/12/2015 4:55,20.19, 
23/12/2015 5:00,20.15, 
23/12/2015 5:05,20.13, 
23/12/2015 5:10,20.11, 
23/12/2015 5:15,20.06, 
23/12/2015 5:20,20.09, 
23/12/2015 5:25,20.02, 
23/12/2015 5:30,20.01, 
23/12/2015 5:35,19.95, 
23/12/2015 5:40,19.92, 
23/12/2015 5:45,19.81, 
23/12/2015 5:50,19.7, 
23/12/2015 5:55,19.65, 
23/12/2015 6:00,19.64, 
23/12/2015 6:05,19.68, 
23/12/2015 6:10,19.74, 
23/12/2015 6:15,19.69, 
23/12/2015 6:20,19.71, 
23/12/2015 6:25,19.82, 
23/12/2015 6:30,19.91, 
23/12/2015 6:35,19.84, 
23/12/2015 6:40,19.65, 
23/12/2015 6:45,19.53, 
23/12/2015 6:50,19.6, 
23/12/2015 6:55,19.59, 
23/12/2015 7:00,19.64, 
23/12/2015 7:05,19.66, 
23/12/2015 7:10,19.8, 
23/12/2015 7:15,19.73, 
23/12/2015 7:20,20.08, 
23/12/2015 7:25,20.64, 
23/12/2015 7:30,21, 
23/12/2015 7:35,21.03, 
23/12/2015 7:40,21.34, 
23/12/2015 7:45,21.53, 
23/12/2015 7:50,21.98, 
23/12/2015 7:55,22.17, 
23/12/2015 8:00,22.32, 
23/12/2015 8:05,22.63, 
23/12/2015 8:10,23.16, 
23/12/2015 8:15,23.09, 
23/12/2015 8:20,23.49, 
23/12/2015 8:25,24.19, 
23/12/2015 8:30,24.92, 
23/12/2015 8:35,24.5, 
23/12/2015 8:40,25.69, 
23/12/2015 8:45,25.57, 
23/12/2015 8:50,25.02, 
23/12/2015 8:55,25.84, 
23/12/2015 9:00,25.73, 
23/12/2015 9:05,24.46, 
23/12/2015 9:10,26.29, 
23/12/2015 9:15,25.8, 
23/12/2015 9:20,24.23, 
23/12/2015 9:25,27.19, 
23/12/2015 9:30,24.37, 
23/12/2015 9:35,25.41, 
23/12/2015 9:40,25.44, 
23/12/2015 9:45,24.49, 
23/12/2015 9:50,25.8, 
23/12/2015 9:55,26.51, 
23/12/2015 10:00,24.43, 
23/12/2015 10:05,25.7, 
23/12/2015 10:15,25.52, 
23/12/2015 10:20,27.9, 
23/12/2015 10:25,25.75, 
23/12/2015 10:30,27.22, 
23/12/2015 10:35,25.43, 
23/12/2015 10:40,26.01, 
23/12/2015 10:45,25.56, 
23/12/2015 10:50,26.39, 
23/12/2015 10:55,25.94, 
23/12/2015 11:00,26.01, 
23/12/2015 11:05,26.09, 
23/12/2015 11:10,26.41, 
23/12/2015 11:15,25.96, 
23/12/2015 11:20,27.5, 
23/12/2015 11:30,25.98, 
23/12/2015 11:35,26.37, 
23/12/2015 11:40,26.3, 
23/12/2015 11:45,26.11, 
23/12/2015 11:50,27.19, 
23/12/2015 11:55,27.81, 
23/12/2015 12:00,26.71, 
23/12/2015 12:05,26.55, 
23/12/2015 12:15,25.44, 
23/12/2015 12:20,24.95, 
23/12/2015 12:30,25.03, 
23/12/2015 12:35,24.83, 
23/12/2015 12:40,24.88, 
23/12/2015 12:45,25.19, 
23/12/2015 12:50,25.78, 
23/12/2015 13:00,28.18, 
23/12/2015 13:05,29.19, 
23/12/2015 13:15,29.43, 
23/12/2015 13:20,27.45, 
23/12/2015 13:30,29.97, 
23/12/2015 13:35,27.15, 
23/12/2015 13:40,26.52, 
23/12/2015 13:45,28.44, 
23/12/2015 13:50,26.75, 
23/12/2015 14:00,26.47, 
23/12/2015 14:05,27.24, 
23/12/2015 14:10,26.74, 
23/12/2015 14:15,26.63, 
23/12/2015 14:20,27.04, 
23/12/2015 14:25,29.53, 
23/12/2015 14:30,31.16, 
23/12/2015 14:35,30.68, 
23/12/2015 14:45,29.96, 
23/12/2015 14:50,28.8, 
23/12/2015 14:55,26.44, 
23/12/2015 15:00,26.44, 
23/12/2015 15:05,26.18, 
23/12/2015 15:10,26.02, 
23/12/2015 15:15,25.96, 
23/12/2015 15:20,28.75, 
23/12/2015 15:25,27.93, 
23/12/2015 15:30,28.36, 
23/12/2015 15:35,27.72, 
23/12/2015 15:40,29.08, 
23/12/2015 15:45,29.07, 
23/12/2015 15:50,27.69, 
23/12/2015 16:00,28.07, 
23/12/2015 16:05,28.49, 
23/12/2015 16:10,29.05, 
23/12/2015 16:15,28.92, 
23/12/2015 16:20,29.32, 
23/12/2015 16:25,29.44, 
23/12/2015 16:30,29.73, 
23/12/2015 16:35,29.51, 
23/12/2015 16:40,28.52, 
23/12/2015 16:45,28.49, 
23/12/2015 16:50,28.29, 
23/12/2015 16:55,28.55, 
23/12/2015 17:00,27.52, 
23/12/2015 17:05,27.91, 
23/12/2015 17:10,27.92, 
23/12/2015 17:15,27.67, 
23/12/2015 17:20,27.47, 
23/12/2015 17:25,27.28, 
23/12/2015 17:30,26.97, 
23/12/2015 17:35,26.93, 
23/12/2015 17:40,26.84, 
23/12/2015 17:45,26.32, 
23/12/2015 17:50,26, 
23/12/2015 17:55,25.86, 
23/12/2015 18:00,25.18, 
23/12/2015 18:05,25.33, 
23/12/2015 18:10,25.6, 
23/12/2015 18:15,25.47, 
23/12/2015 18:20,25.25, 
23/12/2015 18:25,25.12, 
23/12/2015 18:30,24.85, 
23/12/2015 18:35,24.91, 
23/12/2015 18:40,24.53, 
23/12/2015 18:45,24.59, 
23/12/2015 18:50,24.39, 
23/12/2015 18:55,24.27, 
23/12/2015 19:00,23.9, 
23/12/2015 19:05,23.66, 
23/12/2015 19:10,23.46, 
23/12/2015 19:15,23.42, 
23/12/2015 19:20,23.32, 
23/12/2015 19:25,23.28, 
23/12/2015 19:30,23.09, 
23/12/2015 19:35,22.89, 
23/12/2015 19:40,22.83, 
23/12/2015 19:45,22.65, 
23/12/2015 19:50,22.49, 
23/12/2015 19:55,22.28, 
23/12/2015 20:00,22.18, 
23/12/2015 20:05,22.11, 
23/12/2015 20:10,22, 
23/12/2015 20:15,21.95, 
23/12/2015 20:20,21.9, 
23/12/2015 20:25,21.78, 
23/12/2015 20:30,21.7, 
23/12/2015 20:35,21.61, 
23/12/2015 20:40,21.5, 
23/12/2015 20:45,21.42, 
23/12/2015 20:50,21.28, 
23/12/2015 20:55,21.13, 
23/12/2015 21:00,21, 
23/12/2015 21:05,20.9, 
23/12/2015 21:10,20.82, 
23/12/2015 21:15,20.7, 
23/12/2015 21:20,20.57, 
23/12/2015 21:25,20.57, 
23/12/2015 21:30,20.51, 
23/12/2015 21:35,20.44, 
23/12/2015 21:40,20.38, 
23/12/2015 21:45,20.3, 
23/12/2015 21:50,20.26, 
23/12/2015 21:55,20.21, 
23/12/2015 22:00,20.24, 
23/12/2015 22:05,20.16, 
23/12/2015 22:10,20.12, 
23/12/2015 22:15,20.1, 
23/12/2015 22:20,20.05, 
23/12/2015 22:25,20.02, 
23/12/2015 22:30,19.92, 
23/12/2015 22:35,19.91, 
23/12/2015 22:40,19.77, 
23/12/2015 22:45,19.68, 
23/12/2015 22:50,19.7, 
23/12/2015 22:55,19.59, 
23/12/2015 23:00,19.55, 
23/12/2015 23:05,19.5, 
23/12/2015 23:10,19.49, 
23/12/2015 23:15,19.6, 
23/12/2015 23:20,19.7, 
23/12/2015 23:25,19.67, 
23/12/2015 23:30,19.73, 
23/12/2015 23:35,19.86, 
23/12/2015 23:40,19.98, 
23/12/2015 23:45,20.06, 
23/12/2015 23:50,20.08, 
23/12/2015 23:55,20.12, 
24/12/2015 0:00,20.01, 
24/12/2015 0:05,19.9, 
24/12/2015 0:10,19.8, 
24/12/2015 0:15,19.67, 
24/12/2015 0:20,19.67, 
24/12/2015 0:30,19.61, 
24/12/2015 0:35,19.66, 
24/12/2015 0:40,19.59, 
24/12/2015 0:45,19.49, 
24/12/2015 0:50,19.33, 
24/12/2015 1:00,19.25, 
24/12/2015 1:05,19.38, 
24/12/2015 1:10,19.35, 
24/12/2015 1:15,19.21, 
24/12/2015 1:20,19.19, 
24/12/2015 1:25,19.37, 
24/12/2015 1:30,19.61, 
24/12/2015 1:35,19.6, 
24/12/2015 1:40,19.62, 
24/12/2015 1:45,19.68, 
24/12/2015 1:50,19.74, 
24/12/2015 2:00,19.81, 
24/12/2015 2:05,19.88, 
24/12/2015 2:10,19.85, 
24/12/2015 2:15,19.75, 
24/12/2015 2:20,19.62, 
24/12/2015 2:25,19.75, 
24/12/2015 2:30,19.78, 
24/12/2015 2:35,19.8, 
24/12/2015 2:40,19.78, 
24/12/2015 2:45,19.71, 
24/12/2015 2:50,19.61, 
24/12/2015 2:55,19.49, 
24/12/2015 3:00,19.33, 
24/12/2015 3:05,19.25, 
24/12/2015 3:10,19.03, 
24/12/2015 3:15,18.83, 
24/12/2015 3:20,18.71, 
24/12/2015 3:25,18.68, 
24/12/2015 3:30,18.65, 
24/12/2015 3:35,18.58, 
24/12/2015 3:40,18.54, 
24/12/2015 3:45,18.55, 
24/12/2015 3:50,18.58, 
24/12/2015 3:55,18.54, 
24/12/2015 4:00,18.47, 
24/12/2015 4:05,18.46, 
24/12/2015 4:10,18.33, 
24/12/2015 4:15,18.26, 
24/12/2015 4:20,18.21, 
24/12/2015 4:25,18.12, 
24/12/2015 4:30,18.14, 
24/12/2015 4:35,18.06, 
24/12/2015 4:40,17.95, 
24/12/2015 4:45,17.89, 
24/12/2015 4:50,17.86, 
24/12/2015 4:55,17.76, 
24/12/2015 5:00,17.73, 
24/12/2015 5:05,17.65, 
24/12/2015 5:10,17.64, 
24/12/2015 5:15,17.58, 
24/12/2015 5:20,17.53, 
24/12/2015 5:25,17.58, 
24/12/2015 5:30,17.62, 
24/12/2015 5:35,17.71, 
24/12/2015 5:40,17.75, 
24/12/2015 5:45,17.74, 
24/12/2015 5:50,17.7, 
24/12/2015 5:55,17.58, 
24/12/2015 6:00,17.64, 
24/12/2015 6:05,17.79, 
24/12/2015 6:10,17.96, 
24/12/2015 6:15,18.2, 
24/12/2015 6:20,18.38, 
24/12/2015 6:25,18.63, 
24/12/2015 6:30,18.72, 
24/12/2015 6:35,18.63, 
24/12/2015 6:40,18.62, 
24/12/2015 6:45,18.71, 
24/12/2015 6:50,18.81, 
24/12/2015 6:55,18.98, 
24/12/2015 7:00,19.38, 
24/12/2015 7:05,19.5, 
24/12/2015 7:10,19.71, 
24/12/2015 7:15,20.16, 
24/12/2015 7:20,20.39, 
24/12/2015 7:25,20.26, 
24/12/2015 7:30,20.35, 
24/12/2015 7:35,20.23, 
24/12/2015 7:45,21.2, 
24/12/2015 7:50,21.19, 
24/12/2015 7:55,21.15, 
24/12/2015 8:00,22.2, 
24/12/2015 8:05,21.39, 
24/12/2015 8:10,21.69, 
24/12/2015 8:15,22.01, 
24/12/2015 8:20,22.02, 
24/12/2015 8:25,21.71, 
24/12/2015 8:30,21.52, 
24/12/2015 8:35,21.71, 
24/12/2015 8:40,21.69, 
24/12/2015 8:45,21.74, 
24/12/2015 8:50,21.85, 
24/12/2015 8:55,21.93, 
24/12/2015 9:00,22.27, 
24/12/2015 9:05,22.28, 
24/12/2015 9:10,22.15, 
24/12/2015 9:15,22.02, 
24/12/2015 9:20,21.72, 
24/12/2015 9:25,21.99, 
24/12/2015 9:30,22.32, 
24/12/2015 9:35,22.16, 
24/12/2015 9:40,22.29, 
24/12/2015 9:45,22.48, 
24/12/2015 9:50,22.68, 
24/12/2015 9:55,22.29, 
24/12/2015 10:00,22.6, 
24/12/2015 10:05,22.97, 
24/12/2015 10:10,22.8, 
24/12/2015 10:15,22.73, 
24/12/2015 10:20,22.73, 
24/12/2015 10:25,22.73, 
24/12/2015 10:30,23.49, 
24/12/2015 10:35,23.08, 
24/12/2015 10:40,22.87, 
24/12/2015 10:45,22.05, 
24/12/2015 10:50,21.92, 
24/12/2015 10:55,21.68, 
24/12/2015 11:00,21.5, 
24/12/2015 11:05,21.47, 
24/12/2015 11:10,21.46, 
24/12/2015 11:15,21.46, 
24/12/2015 11:20,21.36, 
24/12/2015 11:25,21.33, 
24/12/2015 11:30,21.13, 
24/12/2015 11:35,20.86, 
24/12/2015 11:40,20.85, 
24/12/2015 11:45,21.11, 
24/12/2015 11:50,21.62, 
24/12/2015 11:55,22.35, 
24/12/2015 12:00,26.96, 
24/12/2015 12:05,25.59, 
24/12/2015 12:10,30.55, 
24/12/2015 12:15,31.99, 
24/12/2015 12:20,31.98, 
24/12/2015 12:25,32.24, 
24/12/2015 12:30,32.92, 
24/12/2015 12:35,33.63, 
24/12/2015 12:40,32.98, 
24/12/2015 12:45,33.98, 
24/12/2015 12:50,33.67, 
24/12/2015 12:55,34.19, 
24/12/2015 13:00,35.62, 
24/12/2015 13:05,32.93, 
24/12/2015 13:15,35.16, 
24/12/2015 13:20,35.11, 
24/12/2015 13:30,34.89, 
24/12/2015 13:35,35.84, 
24/12/2015 13:40,34.53, 
24/12/2015 13:45,35.05, 
24/12/2015 13:50,35.58, 
24/12/2015 13:55,35.94, 
24/12/2015 14:00,35.31, 
24/12/2015 14:05,36.05, 
24/12/2015 14:15,35.86, 
24/12/2015 14:20,34.22, 
24/12/2015 14:25,34.95, 
24/12/2015 14:30,35, 
24/12/2015 14:35,34.33, 
24/12/2015 14:40,33.64, 
24/12/2015 14:45,34.8, 
24/12/2015 14:50,33.98, 
24/12/2015 14:55,34.95, 
24/12/2015 15:00,33.69, 
24/12/2015 15:05,33.9, 
24/12/2015 15:10,33.07, 
24/12/2015 15:15,32.43, 
24/12/2015 15:20,32.9, 
24/12/2015 15:25,33.41, 
24/12/2015 15:30,33.64, 
24/12/2015 15:35,32.34, 
24/12/2015 15:40,32.87, 
24/12/2015 15:45,32.1, 
24/12/2015 15:50,32.89, 
24/12/2015 15:55,32.45, 
24/12/2015 16:00,33.26, 
24/12/2015 16:05,32.08, 
24/12/2015 16:10,31.89, 
24/12/2015 16:15,31.81, 
24/12/2015 16:20,31.56, 
24/12/2015 16:25,31.58, 
24/12/2015 16:30,30.94, 
24/12/2015 16:35,30.44, 
24/12/2015 16:40,30.12, 
24/12/2015 16:45,29.62, 
24/12/2015 16:50,29.32, 
24/12/2015 16:55,28.68, 
24/12/2015 17:00,28.73, 
24/12/2015 17:05,28.52, 
24/12/2015 17:10,27.56, 
24/12/2015 17:15,27.46, 
24/12/2015 17:20,27.19, 
24/12/2015 17:25,26.8, 
24/12/2015 17:30,26.56, 
24/12/2015 17:35,26.38, 
24/12/2015 17:40,25.7, 
24/12/2015 17:45,25.6, 
24/12/2015 17:50,25.47, 
24/12/2015 17:55,25.31, 
24/12/2015 18:00,25.13, 
24/12/2015 18:05,24.29, 
24/12/2015 18:10,24.65, 
24/12/2015 18:15,24.72, 
24/12/2015 18:20,24.7, 
24/12/2015 18:25,25.19, 
24/12/2015 18:30,24.23, 
24/12/2015 18:35,23.74, 
24/12/2015 18:40,24.06, 
24/12/2015 18:45,24, 
24/12/2015 18:50,23.71, 
24/12/2015 18:55,23.55, 
24/12/2015 19:00,23.28, 
24/12/2015 19:05,23.11, 
24/12/2015 19:10,22.98, 
24/12/2015 19:15,23.06, 
24/12/2015 19:20,22.72, 
24/12/2015 19:25,22.63, 
24/12/2015 19:30,22.59, 
24/12/2015 19:35,22.53, 
24/12/2015 19:40,22.55, 
24/12/2015 19:45,22.58, 
24/12/2015 19:50,22.59, 
24/12/2015 19:55,22.41, 
24/12/2015 20:00,22.32, 
24/12/2015 20:05,22.22, 
24/12/2015 20:10,22.12, 
24/12/2015 20:15,21.94, 
24/12/2015 20:20,21.76, 
24/12/2015 20:25,21.64, 
24/12/2015 20:30,21.54, 
24/12/2015 20:35,21.45, 
24/12/2015 20:40,21.37, 
24/12/2015 20:45,21.34, 
24/12/2015 20:50,21.24, 
24/12/2015 20:55,21.21, 
24/12/2015 21:00,21.63, 
24/12/2015 21:05,21.56, 
24/12/2015 21:10,21.55, 
24/12/2015 21:15,21.56, 
24/12/2015 21:20,21.49, 
24/12/2015 21:25,21.49, 
24/12/2015 21:30,21.36, 
24/12/2015 21:35,21.32, 
24/12/2015 21:40,21.27, 
24/12/2015 21:45,21.29, 
24/12/2015 21:50,21.17, 
24/12/2015 21:55,21.09, 
24/12/2015 22:00,20.75, 
24/12/2015 22:05,20.58, 
24/12/2015 22:10,20.53, 
24/12/2015 22:15,20.46, 
24/12/2015 22:20,20.42, 
24/12/2015 22:25,20.4, 
24/12/2015 22:30,20.66, 
24/12/2015 22:35,20.7, 
24/12/2015 22:40,20.55, 
24/12/2015 22:45,20.51, 
24/12/2015 22:50,20.45, 
24/12/2015 22:55,20.35, 
24/12/2015 23:00,20.46, 
24/12/2015 23:05,20.37, 
24/12/2015 23:10,20.39, 
24/12/2015 23:15,20.29, 
24/12/2015 23:20,20.25, 
24/12/2015 23:25,20.27, 
24/12/2015 23:30,20.17, 
24/12/2015 23:35,20.23, 
24/12/2015 23:40,20.21, 
24/12/2015 23:45,20.17, 
24/12/2015 23:50,20.04, 
24/12/2015 23:55,20.05, 
25/12/2015 0:00,19.93, 
25/12/2015 0:05,19.81, 
25/12/2015 0:10,19.66, 
25/12/2015 0:15,19.51, 
25/12/2015 0:20,19.46, 
25/12/2015 0:25,19.33, 
25/12/2015 0:30,19.35, 
25/12/2015 0:35,19.32, 
25/12/2015 0:40,19.23, 
25/12/2015 0:45,19.11, 
25/12/2015 0:50,19.02, 
25/12/2015 0:55,18.74, 
25/12/2015 1:00,18.72, 
25/12/2015 1:05,18.72, 
25/12/2015 1:10,18.65, 
25/12/2015 1:15,18.59, 
25/12/2015 1:20,18.62, 
25/12/2015 1:30,18.47, 
25/12/2015 1:35,18.44, 
25/12/2015 1:40,18.4, 
25/12/2015 1:45,18.37, 
25/12/2015 1:50,18.27, 
25/12/2015 1:55,18.23, 
25/12/2015 2:00,18.09, 
25/12/2015 2:05,18, 
25/12/2015 2:10,17.99, 
25/12/2015 2:15,17.87, 
25/12/2015 2:20,17.88, 
25/12/2015 2:25,17.79, 
25/12/2015 2:30,17.78, 
25/12/2015 2:35,17.73, 
25/12/2015 2:40,17.79, 
25/12/2015 2:45,17.64, 
25/12/2015 2:50,17.64, 
25/12/2015 2:55,17.61, 
25/12/2015 3:00,17.55, 
25/12/2015 3:05,17.52, 
25/12/2015 3:15,17.42, 
25/12/2015 3:20,17.37, 
25/12/2015 3:30,17.21, 
25/12/2015 3:35,17.11, 
25/12/2015 3:40,17.07, 
25/12/2015 3:45,17.02, 
25/12/2015 3:50,17.03, 
25/12/2015 3:55,16.97, 
25/12/2015 4:00,16.95, 
25/12/2015 4:05,16.88, 
25/12/2015 4:10,16.81, 
25/12/2015 4:15,16.81, 
25/12/2015 4:20,16.78, 
25/12/2015 4:25,16.77, 
25/12/2015 4:30,16.7, 
25/12/2015 4:35,16.66, 
25/12/2015 4:40,16.63, 
25/12/2015 4:45,16.58, 
25/12/2015 4:50,16.63, 
25/12/2015 5:00,16.62, 
25/12/2015 5:05,16.58, 
25/12/2015 5:10,16.61, 
25/12/2015 5:15,16.57, 
25/12/2015 5:20,16.56, 
25/12/2015 5:25,16.53, 
25/12/2015 5:30,16.51, 
25/12/2015 5:35,16.49, 
25/12/2015 5:40,16.5, 
25/12/2015 5:45,16.54, 
25/12/2015 5:50,16.59, 
25/12/2015 5:55,16.63, 
25/12/2015 6:00,16.63, 
25/12/2015 6:05,16.65, 
25/12/2015 6:10,16.65, 
25/12/2015 6:15,16.83, 
25/12/2015 6:20,16.88, 
25/12/2015 6:25,17.02, 
25/12/2015 6:30,17.14, 
25/12/2015 6:35,17.24, 
25/12/2015 6:40,17.41, 
25/12/2015 6:45,17.58, 
25/12/2015 6:50,17.74, 
25/12/2015 6:55,17.95, 
25/12/2015 7:00,18.2, 
25/12/2015 7:05,18.38, 
25/12/2015 7:10,18.58, 
25/12/2015 7:15,18.86, 
25/12/2015 7:20,18.88, 
25/12/2015 7:25,18.92, 
25/12/2015 7:30,19.02, 
25/12/2015 7:35,19.6, 
25/12/2015 7:40,20, 
25/12/2015 7:45,20.33, 
25/12/2015 7:50,20.58, 
25/12/2015 7:55,20.85, 
25/12/2015 8:00,21.13, 
25/12/2015 8:05,21.74, 
25/12/2015 8:10,22.18, 
25/12/2015 8:15,22.86, 
25/12/2015 8:20,23.56, 
25/12/2015 8:25,25.01, 
25/12/2015 8:30,24.22, 
25/12/2015 8:35,24.14, 
