Datetime,CanopyTemp, 
7/01/2016 1:30,16.77, 
7/01/2016 1:35,16.64, 
7/01/2016 1:40,16.65, 
7/01/2016 1:50,16.35, 
7/01/2016 1:55,16.34, 
7/01/2016 2:00,16.38, 
7/01/2016 2:05,16.31, 
7/01/2016 2:10,16.02, 
7/01/2016 2:15,16.02, 
7/01/2016 2:20,15.94, 
7/01/2016 2:25,15.98, 
7/01/2016 2:30,15.75, 
7/01/2016 2:35,15.64, 
7/01/2016 2:40,15.53, 
7/01/2016 2:45,15.65, 
7/01/2016 2:50,15.36, 
7/01/2016 2:55,15.6, 
7/01/2016 3:00,15.79, 
7/01/2016 3:05,15.86, 
7/01/2016 3:10,15.81, 
7/01/2016 3:15,15.44, 
7/01/2016 3:20,15.38, 
7/01/2016 3:25,15.18, 
7/01/2016 3:30,15.1, 
7/01/2016 3:35,15.35, 
7/01/2016 3:40,15.32, 
7/01/2016 3:45,14.94, 
7/01/2016 3:50,14.82, 
7/01/2016 3:55,14.86, 
7/01/2016 4:00,14.7, 
7/01/2016 4:05,14.69, 
7/01/2016 4:10,14.39, 
7/01/2016 4:15,14.32, 
7/01/2016 4:20,14.26, 
7/01/2016 4:25,14.44, 
7/01/2016 4:30,14.06, 
7/01/2016 4:35,14.07, 
7/01/2016 4:40,13.68, 
7/01/2016 4:45,13.71, 
7/01/2016 4:50,13.42, 
7/01/2016 4:55,13.57, 
7/01/2016 5:00,13.83, 
7/01/2016 5:05,13.64, 
7/01/2016 5:10,13.7, 
7/01/2016 5:15,13.74, 
7/01/2016 5:20,13.85, 
7/01/2016 5:25,13.78, 
7/01/2016 5:30,13.82, 
7/01/2016 5:35,13.68, 
7/01/2016 5:40,13.5, 
7/01/2016 5:45,13.52, 
7/01/2016 5:50,13.28, 
7/01/2016 5:55,13.07, 
7/01/2016 6:00,12.77, 
7/01/2016 6:05,12.62, 
7/01/2016 6:10,12.51, 
7/01/2016 6:15,12.59, 
7/01/2016 6:20,12.68, 
7/01/2016 6:25,12.87, 
7/01/2016 6:30,13.31, 
7/01/2016 6:35,13.62, 
7/01/2016 6:40,13.91, 
7/01/2016 6:45,14.28, 
7/01/2016 6:50,14.53, 
7/01/2016 6:55,14.87, 
7/01/2016 7:00,15.12, 
7/01/2016 7:05,15.16, 
7/01/2016 7:10,15.47, 
7/01/2016 7:15,15.88, 
7/01/2016 7:20,16.15, 
7/01/2016 7:25,16.28, 
7/01/2016 7:30,16.46, 
7/01/2016 7:35,16.77, 
7/01/2016 7:40,17.16, 
7/01/2016 7:45,17.73, 
7/01/2016 7:50,18.21, 
7/01/2016 7:55,18.85, 
7/01/2016 8:00,18.95, 
7/01/2016 8:05,19.31, 
7/01/2016 8:10,19.78, 
7/01/2016 8:15,20.17, 
7/01/2016 8:20,20.37, 
7/01/2016 8:25,20.98, 
7/01/2016 8:30,21.06, 
7/01/2016 8:35,20.99, 
7/01/2016 8:40,21.16, 
7/01/2016 8:45,21.39, 
7/01/2016 8:50,22.07, 
7/01/2016 8:55,21.7, 
7/01/2016 9:00,22.31, 
7/01/2016 9:05,22.48, 
7/01/2016 9:10,22.35, 
7/01/2016 9:15,22.32, 
7/01/2016 9:20,22.88, 
7/01/2016 9:25,22.97, 
7/01/2016 9:30,23.25, 
7/01/2016 9:35,23.09, 
7/01/2016 9:40,23.78, 
7/01/2016 9:45,23.76, 
7/01/2016 9:50,23.31, 
7/01/2016 9:55,23.41, 
7/01/2016 10:00,23.95, 
7/01/2016 10:05,23.65, 
7/01/2016 10:10,24.13, 
7/01/2016 10:15,24.97, 
7/01/2016 10:20,25.05, 
7/01/2016 10:25,24.2, 
7/01/2016 10:30,24.64, 
7/01/2016 10:35,24.35, 
7/01/2016 10:40,25.05, 
7/01/2016 10:45,25.25, 
7/01/2016 10:50,25.21, 
7/01/2016 10:55,24.69, 
7/01/2016 11:00,24.86, 
7/01/2016 11:05,26.45, 
7/01/2016 11:10,25.08, 
7/01/2016 11:15,24.98, 
7/01/2016 11:20,25.13, 
7/01/2016 11:25,25.17, 
7/01/2016 11:30,25.73, 
7/01/2016 11:35,25.52, 
7/01/2016 11:40,25.42, 
7/01/2016 11:45,26.43, 
7/01/2016 11:50,25.67, 
7/01/2016 11:55,24.99, 
7/01/2016 12:00,26.65, 
7/01/2016 12:05,23.75, 
7/01/2016 12:10,27.37, 
7/01/2016 12:20,24.77, 
7/01/2016 12:25,25.31, 
7/01/2016 12:30,26.2, 
7/01/2016 12:35,26.04, 
7/01/2016 12:40,26.19, 
7/01/2016 12:45,25.97, 
7/01/2016 12:50,26.44, 
7/01/2016 12:55,26.45, 
7/01/2016 13:00,26.32, 
7/01/2016 13:05,26.33, 
7/01/2016 13:10,27.06, 
7/01/2016 13:15,27.52, 
7/01/2016 13:20,27.19, 
7/01/2016 13:25,26.05, 
7/01/2016 13:30,26.67, 
7/01/2016 13:35,27.65, 
7/01/2016 13:40,23.81, 
7/01/2016 13:45,24.9, 
7/01/2016 13:50,25.75, 
7/01/2016 13:55,27.38, 
7/01/2016 14:00,23.24, 
7/01/2016 14:05,24.46, 
7/01/2016 14:10,23.92, 
7/01/2016 14:15,27.07, 
7/01/2016 14:20,27.27, 
7/01/2016 14:25,23.08, 
7/01/2016 14:35,27.31, 
7/01/2016 14:40,26.34, 
7/01/2016 14:45,26.85, 
7/01/2016 14:50,26.75, 
7/01/2016 14:55,27.8, 
7/01/2016 15:00,27.01, 
7/01/2016 15:05,25.71, 
7/01/2016 15:10,26.22, 
7/01/2016 15:15,24.56, 
7/01/2016 15:20,26.69, 
7/01/2016 15:25,27.49, 
7/01/2016 15:30,26.46, 
7/01/2016 15:35,25.22, 
7/01/2016 15:40,26.6, 
7/01/2016 15:45,27.26, 
7/01/2016 15:50,26.55, 
7/01/2016 15:55,26.57, 
7/01/2016 16:00,26.78, 
7/01/2016 16:05,27.57, 
7/01/2016 16:10,26.59, 
7/01/2016 16:15,26.89, 
7/01/2016 16:20,25.35, 
7/01/2016 16:25,26.4, 
7/01/2016 16:30,26.58, 
7/01/2016 16:35,26.78, 
7/01/2016 16:40,26.53, 
7/01/2016 16:45,25.96, 
7/01/2016 16:50,25.95, 
7/01/2016 16:55,25.82, 
7/01/2016 17:00,26.79, 
7/01/2016 17:05,26.24, 
7/01/2016 17:10,26.41, 
7/01/2016 17:15,25.94, 
7/01/2016 17:20,24.88, 
7/01/2016 17:25,24.25, 
7/01/2016 17:30,24.2, 
7/01/2016 17:35,24.86, 
7/01/2016 17:40,24.39, 
7/01/2016 17:45,24.24, 
7/01/2016 17:50,25.73, 
7/01/2016 17:55,24.24, 
7/01/2016 18:00,24.89, 
7/01/2016 18:05,25.51, 
7/01/2016 18:10,26.02, 
7/01/2016 18:15,25.51, 
7/01/2016 18:20,24.97, 
7/01/2016 18:25,24.56, 
7/01/2016 18:30,23.93, 
7/01/2016 18:35,24.37, 
7/01/2016 18:40,24.02, 
7/01/2016 18:45,23.52, 
7/01/2016 18:50,24.16, 
7/01/2016 18:55,24.42, 
7/01/2016 19:00,24.36, 
7/01/2016 19:05,24.43, 
7/01/2016 19:10,24.26, 
7/01/2016 19:15,23.9, 
7/01/2016 19:20,24.16, 
7/01/2016 19:25,23.82, 
7/01/2016 19:30,23.51, 
7/01/2016 19:35,23.45, 
7/01/2016 19:40,23.16, 
7/01/2016 19:45,22.8, 
7/01/2016 19:50,22.4, 
7/01/2016 19:55,22.74, 
7/01/2016 20:05,21.66, 
7/01/2016 20:10,21.83, 
7/01/2016 20:15,21.73, 
7/01/2016 20:20,21.37, 
7/01/2016 20:25,20.73, 
7/01/2016 20:30,20.65, 
7/01/2016 20:35,19.79, 
7/01/2016 20:40,19.55, 
7/01/2016 20:45,19.12, 
7/01/2016 20:50,18.58, 
7/01/2016 20:55,17.88, 
7/01/2016 21:00,17.28, 
7/01/2016 21:05,17, 
7/01/2016 21:10,16.99, 
7/01/2016 21:15,17.16, 
7/01/2016 21:20,17.45, 
7/01/2016 21:25,17.29, 
7/01/2016 21:30,17.31, 
7/01/2016 21:35,17.73, 
7/01/2016 21:40,18.21, 
7/01/2016 21:45,18.81, 
7/01/2016 21:50,18.66, 
7/01/2016 21:55,18.31, 
7/01/2016 22:00,18.53, 
7/01/2016 22:05,18.51, 
7/01/2016 22:10,18.65, 
7/01/2016 22:15,18.5, 
7/01/2016 22:20,18.27, 
7/01/2016 22:25,18.11, 
7/01/2016 22:30,18.09, 
7/01/2016 22:35,18, 
7/01/2016 22:40,18.73, 
7/01/2016 22:45,18.66, 
7/01/2016 22:50,18.85, 
7/01/2016 22:55,18.7, 
7/01/2016 23:00,18.3, 
7/01/2016 23:05,18.09, 
7/01/2016 23:10,18.12, 
7/01/2016 23:15,18.02, 
7/01/2016 23:20,17.88, 
7/01/2016 23:25,17.83, 
7/01/2016 23:30,17.85, 
7/01/2016 23:35,17.48, 
7/01/2016 23:40,17.79, 
7/01/2016 23:45,17.78, 
7/01/2016 23:50,17.6, 
7/01/2016 23:55,17.83, 
8/01/2016 0:00,18.03, 
8/01/2016 0:05,17.71, 
8/01/2016 0:10,17.64, 
8/01/2016 0:15,17.74, 
8/01/2016 0:20,17.68, 
8/01/2016 0:25,17.31, 
8/01/2016 0:30,17.33, 
8/01/2016 0:35,17.45, 
8/01/2016 0:40,17.68, 
8/01/2016 0:50,17.6, 
8/01/2016 0:55,17.94, 
8/01/2016 1:00,17.73, 
8/01/2016 1:05,17.36, 
8/01/2016 1:10,17.35, 
8/01/2016 1:15,17.02, 
8/01/2016 1:20,17.44, 
8/01/2016 1:25,17.45, 
8/01/2016 1:30,17.6, 
8/01/2016 1:35,17.56, 
8/01/2016 1:40,17.66, 
8/01/2016 1:45,17.78, 
8/01/2016 1:50,17.71, 
8/01/2016 1:55,17.55, 
8/01/2016 2:00,17.35, 
8/01/2016 2:05,17.39, 
8/01/2016 2:10,17.84, 
8/01/2016 2:15,17.67, 
8/01/2016 2:20,17.53, 
8/01/2016 2:25,17.68, 
8/01/2016 2:30,17.42, 
8/01/2016 2:35,17.71, 
8/01/2016 2:40,17.33, 
8/01/2016 2:45,17.32, 
8/01/2016 2:50,17.31, 
8/01/2016 2:55,16.88, 
8/01/2016 3:00,16.96, 
8/01/2016 3:05,16.81, 
8/01/2016 3:10,16.79, 
8/01/2016 3:15,16.5, 
8/01/2016 3:20,16.48, 
8/01/2016 3:25,16.15, 
8/01/2016 3:30,16.11, 
8/01/2016 3:35,15.97, 
8/01/2016 3:40,15.97, 
8/01/2016 3:45,15.85, 
8/01/2016 3:50,15.45, 
8/01/2016 3:55,15.38, 
8/01/2016 4:00,15.71, 
8/01/2016 4:05,15.67, 
8/01/2016 4:10,15.73, 
8/01/2016 4:15,15.4, 
8/01/2016 4:20,15.08, 
8/01/2016 4:25,15.24, 
8/01/2016 4:30,15.26, 
8/01/2016 4:35,15.04, 
8/01/2016 4:40,14.53, 
8/01/2016 4:45,14.37, 
8/01/2016 4:50,14.55, 
8/01/2016 4:55,14.77, 
8/01/2016 5:05,13.34, 
8/01/2016 5:10,13.73, 
8/01/2016 5:15,13.95, 
8/01/2016 5:20,13.84, 
8/01/2016 5:25,13.73, 
8/01/2016 5:35,13.68, 
8/01/2016 5:40,13.71, 
8/01/2016 5:45,13.46, 
8/01/2016 5:50,13.58, 
8/01/2016 5:55,13.16, 
8/01/2016 6:00,13.27, 
8/01/2016 6:05,12.72, 
8/01/2016 6:10,12.99, 
8/01/2016 6:15,13.12, 
8/01/2016 6:20,12.78, 
8/01/2016 6:25,12.88, 
8/01/2016 6:30,12.96, 
8/01/2016 6:35,13.27, 
8/01/2016 6:40,13.83, 
8/01/2016 6:45,14.23, 
8/01/2016 6:50,14.67, 
8/01/2016 6:55,15.07, 
8/01/2016 7:00,15.3, 
8/01/2016 7:05,15.68, 
8/01/2016 7:10,15.97, 
8/01/2016 7:15,16.25, 
8/01/2016 7:20,16.51, 
8/01/2016 7:25,16.86, 
8/01/2016 7:30,17.1, 
8/01/2016 7:35,17.42, 
8/01/2016 7:40,17.91, 
8/01/2016 7:45,18.44, 
8/01/2016 7:50,18.85, 
8/01/2016 7:55,19.31, 
8/01/2016 8:00,19.89, 
8/01/2016 8:05,20.28, 
8/01/2016 8:10,20.99, 
8/01/2016 8:15,20.96, 
8/01/2016 8:20,21.46, 
8/01/2016 8:25,21.95, 
8/01/2016 8:30,22.49, 
8/01/2016 8:35,22.21, 
8/01/2016 8:40,22.56, 
8/01/2016 8:45,23.36, 
8/01/2016 8:50,23.37, 
8/01/2016 8:55,24.02, 
8/01/2016 9:00,23.25, 
8/01/2016 9:05,23.31, 
8/01/2016 9:10,23.79, 
8/01/2016 9:15,24.03, 
8/01/2016 9:20,24.33, 
8/01/2016 9:25,24.61, 
8/01/2016 9:30,25.34, 
8/01/2016 9:35,25.42, 
8/01/2016 9:40,24.68, 
8/01/2016 9:45,25.54, 
8/01/2016 9:50,24.99, 
8/01/2016 9:55,25, 
8/01/2016 10:00,25.12, 
8/01/2016 10:05,25.61, 
8/01/2016 10:10,26.34, 
8/01/2016 10:15,26.39, 
8/01/2016 10:20,27.03, 
8/01/2016 10:25,26.65, 
8/01/2016 10:30,27.1, 
8/01/2016 10:35,27.32, 
8/01/2016 10:40,28.09, 
8/01/2016 10:45,26.94, 
8/01/2016 10:50,26.72, 
8/01/2016 10:55,26.99, 
8/01/2016 11:00,27.25, 
8/01/2016 11:05,25.92, 
8/01/2016 11:10,26.64, 
8/01/2016 11:15,26.66, 
8/01/2016 11:20,27.24, 
8/01/2016 11:25,26.53, 
8/01/2016 11:30,26.83, 
8/01/2016 11:35,27.54, 
8/01/2016 11:40,26.42, 
8/01/2016 11:45,26.3, 
8/01/2016 11:50,26.93, 
8/01/2016 11:55,26.26, 
8/01/2016 12:00,26.31, 
8/01/2016 12:05,26.69, 
8/01/2016 12:10,26.7, 
8/01/2016 12:15,27.47, 
8/01/2016 12:20,26.79, 
8/01/2016 12:25,26.36, 
8/01/2016 12:30,26.66, 
8/01/2016 12:35,26.63, 
8/01/2016 12:40,26.54, 
8/01/2016 12:45,27.6, 
8/01/2016 12:50,27.33, 
8/01/2016 12:55,26.48, 
8/01/2016 13:00,27.55, 
8/01/2016 13:05,27.52, 
8/01/2016 13:10,27.5, 
8/01/2016 13:15,27.18, 
8/01/2016 13:20,28.05, 
8/01/2016 13:25,27.48, 
8/01/2016 13:30,27.01, 
8/01/2016 13:35,27.19, 
8/01/2016 13:40,27.28, 
8/01/2016 13:45,27.02, 
8/01/2016 13:50,28.14, 
8/01/2016 13:55,27.9, 
8/01/2016 14:05,27.99, 
8/01/2016 14:10,26.86, 
8/01/2016 14:15,28.07, 
8/01/2016 14:20,27.31, 
8/01/2016 14:25,27.77, 
8/01/2016 14:30,27.23, 
8/01/2016 14:35,27.26, 
8/01/2016 14:40,27.9, 
8/01/2016 14:45,27.73, 
8/01/2016 14:50,27.69, 
8/01/2016 14:55,28.16, 
8/01/2016 15:00,27.76, 
8/01/2016 15:05,28.58, 
8/01/2016 15:10,28.39, 
8/01/2016 15:15,27.73, 
8/01/2016 15:20,27.82, 
8/01/2016 15:25,28.17, 
8/01/2016 15:30,28.33, 
8/01/2016 15:35,28.33, 
8/01/2016 15:40,28.38, 
8/01/2016 15:45,27.58, 
8/01/2016 15:50,27.46, 
8/01/2016 15:55,27.96, 
8/01/2016 16:00,27.68, 
8/01/2016 16:05,27.54, 
8/01/2016 16:10,27.65, 
8/01/2016 16:15,27.28, 
8/01/2016 16:20,27.82, 
8/01/2016 16:25,27.57, 
8/01/2016 16:35,27.48, 
8/01/2016 16:40,27.9, 
8/01/2016 16:45,27.45, 
8/01/2016 16:50,27.3, 
8/01/2016 16:55,27.76, 
8/01/2016 17:00,27.53, 
8/01/2016 17:05,27.59, 
8/01/2016 17:10,27.45, 
8/01/2016 17:15,27.52, 
8/01/2016 17:20,27.22, 
8/01/2016 17:25,27.19, 
8/01/2016 17:30,26.97, 
8/01/2016 17:35,27.6, 
8/01/2016 17:40,27.52, 
8/01/2016 17:45,27.38, 
8/01/2016 17:50,27.27, 
8/01/2016 17:55,27.28, 
8/01/2016 18:00,27.09, 
8/01/2016 18:05,27.38, 
8/01/2016 18:10,27.01, 
8/01/2016 18:15,27.36, 
8/01/2016 18:20,27.3, 
8/01/2016 18:25,26.92, 
8/01/2016 18:30,26.91, 
8/01/2016 18:35,26.96, 
8/01/2016 18:40,26.84, 
8/01/2016 18:45,26.53, 
8/01/2016 18:50,26.45, 
8/01/2016 18:55,26.37, 
8/01/2016 19:00,26.27, 
8/01/2016 19:05,26.08, 
8/01/2016 19:10,26.16, 
8/01/2016 19:15,25.82, 
8/01/2016 19:20,25.36, 
8/01/2016 19:25,24.92, 
8/01/2016 19:30,24.73, 
8/01/2016 19:35,23.52, 
8/01/2016 19:40,23.56, 
8/01/2016 19:45,22.72, 
8/01/2016 19:50,22.28, 
8/01/2016 19:55,21.61, 
8/01/2016 20:00,20.94, 
8/01/2016 20:05,20.38, 
8/01/2016 20:10,19.78, 
8/01/2016 20:15,19.42, 
8/01/2016 20:20,19.19, 
8/01/2016 20:25,18.84, 
8/01/2016 20:30,18.55, 
8/01/2016 20:35,18.49, 
8/01/2016 20:40,18.22, 
8/01/2016 20:45,18.01, 
8/01/2016 20:50,18.07, 
8/01/2016 20:55,18.01, 
8/01/2016 21:00,17.96, 
8/01/2016 21:05,17.89, 
8/01/2016 21:10,17.83, 
8/01/2016 21:15,18.1, 
8/01/2016 21:20,17.57, 
