Datetime,Canopytemp
18/12/2015 00:00,18.03
18/12/2015 00:05,18.02
18/12/2015 00:10,17.92
18/12/2015 00:15,17.85
18/12/2015 00:20,17.77
18/12/2015 00:25,17.71
18/12/2015 00:30,17.67
18/12/2015 00:35,17.66
18/12/2015 00:40,17.59
18/12/2015 00:45,17.50
18/12/2015 00:50,17.53
18/12/2015 00:55,17.74
18/12/2015 01:00,17.83
18/12/2015 01:05,17.81
18/12/2015 01:10,17.88
18/12/2015 01:15,17.95
18/12/2015 01:20,17.88
18/12/2015 01:25,17.80
18/12/2015 01:30,17.77
18/12/2015 01:35,17.74
18/12/2015 01:40,17.69
18/12/2015 01:45,17.61
18/12/2015 01:50,17.58
18/12/2015 01:55,17.35
18/12/2015 02:00,17.11
18/12/2015 02:05,17.20
18/12/2015 02:10,17.19
18/12/2015 02:15,17.15
18/12/2015 02:20,17.06
18/12/2015 02:25,16.95
18/12/2015 02:30,16.74
18/12/2015 02:35,16.58
18/12/2015 02:40,16.60
18/12/2015 02:45,16.57
18/12/2015 02:50,16.69
18/12/2015 02:55,16.72
18/12/2015 03:00,16.95
18/12/2015 03:05,17.00
18/12/2015 03:10,17.03
18/12/2015 03:15,17.07
18/12/2015 03:20,17.01
18/12/2015 03:25,16.95
18/12/2015 03:30,16.94
18/12/2015 03:35,16.90
18/12/2015 03:40,16.87
18/12/2015 03:45,16.79
18/12/2015 03:50,16.73
18/12/2015 03:55,16.70
18/12/2015 04:00,16.61
18/12/2015 04:05,16.58
18/12/2015 04:10,16.60
18/12/2015 04:15,16.56
18/12/2015 04:20,16.57
18/12/2015 04:25,16.46
18/12/2015 04:30,16.39
18/12/2015 04:35,16.35
18/12/2015 04:40,16.34
18/12/2015 04:45,16.28
18/12/2015 04:50,16.20
18/12/2015 04:55,16.13
18/12/2015 05:00,16.14
18/12/2015 05:05,16.00
18/12/2015 05:10,15.98
18/12/2015 05:15,15.92
18/12/2015 05:20,15.87
18/12/2015 05:25,15.80
18/12/2015 05:30,15.79
18/12/2015 05:35,15.78
18/12/2015 05:40,15.70
18/12/2015 05:45,15.70
18/12/2015 05:50,15.74
18/12/2015 05:55,15.73
18/12/2015 06:00,15.76
18/12/2015 06:05,15.94
18/12/2015 06:10,15.93
18/12/2015 06:15,16.06
18/12/2015 06:20,16.26
18/12/2015 06:25,16.43
18/12/2015 06:30,16.59
18/12/2015 06:35,16.77
18/12/2015 06:40,17.10
18/12/2015 06:45,17.66
18/12/2015 06:50,18.36
18/12/2015 06:55,19.07
18/12/2015 07:00,19.75
18/12/2015 07:05,20.25
18/12/2015 07:10,20.88
18/12/2015 07:15,21.33
18/12/2015 07:20,22.02
18/12/2015 07:45,24.53
18/12/2015 07:50,24.83
18/12/2015 07:55,25.28
18/12/2015 08:00,25.81
